01;638425
02;536136
03;339384
04;162565
05;141107
06;1083704
07;325157
08;275371
09;153067
10;308910
11;368025
12;278697
13;2019717
14;693679
15;145969
16;353288
17;642191
18;307110
19;241535
2A;154303
2B;176152
21;533213
22;598953
23;119502
24;414789
25;538549
26;508006
27;602825
28;433929
29;908249
30;742006
31;1348183
32;190664
33;1566679
34;1132481
35;1051779
36;223505
37;606223
38;1252912
39;260517
40;405010
41;332769
42;761997
43;227339
44;1380852
45;674330
46;173347
47;332833
48;76422
49;810934
50;498362
51;570883
52;178084
53;307688
54;733821
55;189055
56;747548
57;1045271
58;209161
59;2603723
60;823542
61;285308
62;1470725
63;650700
64;673986
65;227829
66;474369
67;1121407
68;762743
69;1835903
70;237242
71;555023
72;567561
73;429681
74;801416
75;2190327
76;1255755
77;1397665
78;1431808
79;374743
80;572744
81;386448
82;256897
83;1055821
84;559014
85;670597
86;436069
87;374978
88;369641
89;340544
90;144089
91;1287330
92;1603268
93;1606660
94;1378151
95;1221923
971;394110
972;376480
973;269352
974;852924
976;240987
