01;404139
02;533201
03;372252
04;116770
05;102738
06;860094
07;264326
08;304272
09;136153
10;287867
11;277752
12;278465
13;1695440
14;580166
15;164143
16;339744
17;508328
18;318542
19;241368
2A;106186
2B;129547
21;467998
22;534733
23;141833
24;375903
25;474893
26;380172
27;449273
28;353869
29;820439
30;517927
31;809167
32;174715
33;1106514
34;686633
35;734778
36;245018
37;497200
38;911882
39;241702
40;294517
41;292497
42;740188
43;205840
44;975924
45;520624
46;153237
47;296377
48;74463
49;660340
50;461414
51;538522
52;210976
53;268690
54;717818
55;201309
56;582625
57;1005064
58;241539
59;2511503
60;643385
61;294672
62;1407290
63;590021
64;548913
65;227234
66;323083
67;903820
68;644834
69;1438146
70;228823
71;571150
72;500500
73;317529
74;478804
75;2211156
76;1185680
77;843611
78;1159303
79;340806
80;542285
81;338941
82;188299
83;681695
84;415291
85;472725
86;366876
87;354457
88;396341
89;307130
90;130772
91;966809
92;1400547
93;1319560
94;1197530
95;893760
