01;647810
02;532032
03;335884
04;164439
05;141476
06;1082023
07;326166
08;270890
09;152927
10;310045
11;371179
12;278887
13;2027835
14;693272
15;144271
16;351052
17;645286
18;301798
19;241197
2A;159003
2B;179270
21;533615
22;598182
23;117846
24;411978
25;539453
26;514759
27;601745
28;432158
29;908431
30;745904
31;1375608
32;190691
33;1600341
34;1155526
35;1067673
36;220499
37;606176
38;1261373
39;259461
40;408883
41;330611
42;763515
43;227117
44;1409260
45;679674
46;173655
47;331946
48;76480
49;814441
50;494967
51;567089
52;173522
53;306747
54;732729
55;185491
56;752706
57;1041397
58;204574
59;2600035
60;824901
61;281451
62;1463618
63;655937
64;679332
65;228101
66;476147
67;1128195
68;764056
69;1854427
70;235528
71;551790
72;564393
73;431704
74;814207
75;2174052
76;1251148
77;1410802
78;1441859
79;373712
80;571862
81;387996
82;259788
83;1064001
84;560192
85;678011
86;437307
87;373270
88;365002
89;336293
90;141876
91;1304015
92;1611014
93;1639173
94;1394344
95;1235265
971;385761
972;368050
973;276127
974;856148
976;259906
