01;514331
02;536181
03;345072
04;139515
05;121338
06;1010644
07;285889
08;290452
09;137201
10;292317
11;309463
12;264048
13;1833982
14;647951
15;150977
16;339828
17;556419
18;314603
19;232819
2A;118466
2B;141686
21;506699
22;542398
23;124597
24;388407
25;499223
26;437654
27;540918
28;407707
29;852273
30;622509
31;1044208
32;172484
33;1286072
34;894537
35;866111
36;231365
37;553690
38;1092778
39;250905
40;327240
41;314995
42;729081
43;209086
44;1133247
45;617935
46;160230
47;305482
48;73513
49;732624
50;481466
51;565366
52;195131
53;285218
54;714295
55;192443
56;643293
57;1023763
58;225485
59;2555471
60;766253
61;292530
62;1441996
63;604239
64;599547
65;222631
66;392383
67;1025033
68;707555
69;1577095
70;229728
71;545443
72;529782
73;372752
74;630654
75;2123686
76;1239584
77;1191775
78;1353945
79;344486
80;555547
81;343444
82;206029
83;897585
84;499321
85;539089
86;399002
87;354055
88;381154
89;333206
90;137397
91;1133836
92;1427888
93;1383319
94;1227030
95;1104533
971;385609
972;380863
973;155760
974;703820
