01;476982
02;537263
03;356432
04;131857
05;114193
06;981331
07;278688
08;295676
09;136772
10;290118
11;300615
12;269114
13;1768054
14;621780
15;158305
16;342244
17;530632
18;321274
19;237510
2A;118863
2B;132796
21;495531
22;538213
23;130554
24;387139
25;486507
26;417019
27;517478
28;398575
29;838401
30;588745
31;938877
32;174899
33;1223957
34;805887
35;805129
36;237109
37;531644
38;1024568
39;249430
40;313287
41;307217
42;744872
43;206612
44;1058966
45;585588
46;156262
47;305470
48;72650
49;707020
50;479820
51;559006
52;203333
53;278255
54;711758
55;196043
56;621740
57;1011848
58;232671
59;2531624
60;732276
61;293161
62;1433769
63;598368
64;580655
65;225026
66;367625
67;960320
68;675110
69;1517429
70;228928
71;558411
72;514610
73;351656
74;577834
75;2145912
76;1227019
77;1095235
78;1314925
79;345801
80;548127
81;342545
82;201613
83;825813
84;472251
85;512749
86;381861
87;353818
88;385065
89;324623
90;134439
91;1093658
92;1392369
93;1380953
94;1215154
95;1057350
971;354536
972;359774
973;117327
974;607837
