01;392980
02;533919
03;374808
04;114927
05;100572
06;841877
07;261440
08;306674
09;136898
10;286734
11;275783
12;278594
13;1669517
14;572295
15;165307
16;338965
17;504081
18;317831
19;241215
2A;104333
2B;128022
21;463018
22;531240
23;143813
24;374971
25;473541
26;372333
27;438373
28;346042
29;813911
30;508339
31;796513
32;175219
33;1088355
34;671090
35;721473
36;246754
37;490005
38;890555
39;240582
40;292127
41;289183
42;741316
43;205872
44;958981
45;507999
46;152320
47;294883
48;74496
49;647908
50;457339
51;534917
52;211543
53;265896
54;720078
55;202564
56;574555
57;1005883
58;243267
59;2510976
60;628103
61;294420
62;1406375
63;585699
64;543473
65;227302
66;313931
67;894737
68;640591
69;1433904
70;226113
71;570781
72;496688
73;312475
74;465899
75;2249644
76;1180672
77;807158
78;1126479
79;339064
80;541247
81;338791
82;186553
83;659141
84;405097
85;463787
86;363203
87;353800
88;397286
89;304352
90;129846
91;947769
92;1416243
93;1319756
94;1204660
95;871525
