01;631877
02;538659
03;341613
04;161799
05;140916
06;1082440
07;324209
08;277752
09;152499
10;309056
11;366957
12;279169
13;2016622
14;693579
15;146219
16;353613
17;639938
18;308992
19;241871
2A;152730
2B;174553
21;533147
22;598357
23;120365
24;415417
25;536959
26;504637
27;601948
28;434035
29;907796
30;738189
31;1335103
32;190932
33;1548478
34;1120190
35;1042884
36;224200
37;604966
38;1251060
39;260587
40;403234
41;333050
42;759411
43;227034
44;1365227
45;673349
46;173400
47;333417
48;76309
49;810186
50;499287
51;572293
52;179154
53;307940
54;734403
55;190626
56;744813
57;1044486
58;211747
59;2605238
60;821552
61;286618
62;1472648
63;647501
64;670032
65;228582
66;471038
67;1116658
68;762607
69;1821995
70;237706
71;555408
72;568445
73;428204
74;793938
75;2206488
76;1257699
77;1390121
78;1427291
79;374435
80;571879
81;386543
82;255274
83;1048652
84;557548
85;666714
86;434887
87;375795
88;372016
89;340903
90;144483
91;1276233
92;1601569
93;1592663
94;1372389
95;1215390
971;397990
972;380877
973;259865
974;850727
976;232189
