01;387207
02;533935
03;376148
04;113945
05;99433
06;832611
07;259976
08;307469
09;137241
10;286209
11;274608
12;278584
13;1656202
14;568308
15;165659
16;338272
17;501921
18;317351
19;241028
2A;103340
2B;127099
21;460308
22;529349
23;144627
24;374278
25;472527
26;368561
27;433059
28;342028
29;810270
30;503583
31;789636
32;175382
33;1079046
34;662975
35;714814
36;247389
37;486110
38;880010
39;240081
40;290778
41;287234
42;741546
43;205667
44;950393
45;501410
46;151728
47;294141
48;74601
49;641492
50;455612
51;533086
52;211744
53;264429
54;720599
55;203117
56;570899
57;1005648
58;243920
59;2510107
60;620280
61;294054
62;1405182
63;583725
64;540382
65;227250
66;308876
67;890110
68;638481
69;1431537
70;224807
71;570384
72;494670
73;309770
74;459250
75;2267113
76;1177709
77;788101
78;1109435
79;337952
80;540249
81;338521
82;185441
83;647299
84;400019
85;459245
86;361113
87;353316
88;397496
89;302712
90;129213
91;937493
92;1423064
93;1319122
94;1207213
95;859691
