01;410598
02;533972
03;371293
04;117841
05;103939
06;870095
07;266051
08;303475
09;135991
10;288671
11;279191
12;278729
13;1710194
14;584838
15;163606
16;340469
17;510852
18;319239
19;241667
2A;107388
2B;130487
21;470845
22;536708
23;141027
24;376685
25;476145
26;384657
27;455634
28;358044
29;824571
30;523660
31;816335
32;174594
33;1117228
34;695454
35;742517
36;244160
37;501421
38;923628
39;242522
40;295920
41;294294
42;740372
43;206058
44;985030
45;527721
46;153906
47;297317
48;74467
49;667450
50;463623
51;540972
52;210831
53;270157
54;717438
55;200855
56;586740
57;1006234
58;240812
59;2515543
60;651952
61;295148
62;1409385
63;592523
64;552096
65;227550
66;328519
67;909731
68;647698
69;1442187
70;230485
71;571789
72;502664
73;320530
74;486000
75;2195328
76;1189785
77;863899
78;1176773
79;341902
80;543486
81;339319
82;189398
83;694538
84;421167
85;477548
86;369237
87;355150
88;396463
89;309095
90;131456
91;977285
92;1394686
93;1321815
94;1195305
95;906577
