01;381326
02;534270
03;377645
04;112975
05;98349
06;823536
07;258560
08;308495
09;137545
10;285689
11;273721
12;278669
13;1643806
14;564494
15;166306
16;337852
17;500056
18;317024
19;240744
2A;102350
2B;126260
21;458180
22;527608
23;145630
24;373871
25;471381
26;365151
27;427739
28;338372
29;807446
30;499279
31;783123
32;175596
33;1069680
34;654849
35;708632
36;248075
37;482212
38;869354
39;239652
40;289567
41;285457
42;742084
43;205771
44;942145
45;495510
46;151259
47;293579
48;74753
49;635877
50;454011
51;531699
52;212099
53;263266
54;721689
55;203708
56;567349
57;1006076
58;244880
59;2510975
60;613007
61;294049
62;1405441
63;582093
64;537559
65;227350
66;303725
67;886215
68;636822
69;1429894
70;223640
71;570405
72;492800
73;307354
74;452765
75;2286548
76;1175648
77;769625
78;1093584
79;337105
80;539494
81;338303
82;184447
83;635605
84;394936
85;454912
86;359375
87;352753
88;397898
89;301298
90;128711
91;928069
92;1430526
93;1319697
94;1210395
95;849034
