01;449311
02;536586
03;364171
04;127026
05;110390
06;935609
07;275730
08;299693
09;136461
10;290782
11;289086
12;273676
13;1742242
14;607836
15;160388
16;341088
17;521210
18;320962
19;239962
2A;114302
2B;131611
21;486814
22;538447
23;134970
24;383648
25;482361
26;407067
27;491095
28;382737
29;834191
30;563279
31;884781
32;174611
33;1180145
34;762103
35;778546
36;239789
37;522338
38;980703
39;247706
40;306692
41;302015
42;742472
43;206686
44;1032981
45;561791
46;154777
47;302448
48;73381
49;697236
50;474010
51;551681
52;206751
53;275463
54;716406
55;198736
56;608445
57;1015900
58;235903
59;2519805
60;699556
61;295183
62;1428420
63;595956
64;568659
65;227033
66;350322
67;938529
68;661566
69;1470757
70;231388
71;563586
72;512862
73;333396
74;533309
75;2164159
76;1214632
77;993406
78;1261251
79;344196
80;547058
81;341867
82;196128
83;771200
84;451367
85;501189
86;376706
87;355932
88;389432
89;318711
90;132799
91;1038400
92;1388479
93;1360152
94;1203734
95;993428
