01;462787
02;537196
03;359683
04;129159
05;112138
06;958441
07;276660
08;297758
09;136459
10;289404
11;295915
12;271586
13;1755288
14;614915
15;159458
16;342160
17;525448
18;321479
19;238587
2A;116750
2B;131604
21;491437
22;538787
23;132654
24;385329
25;484695
26;411076
27;506378
28;391358
29;836889
30;576753
31;910492
32;174508
33;1201218
34;780752
35;791255
36;238590
37;526280
38;1001823
39;248002
40;309431
41;304735
42;744176
43;206648
44;1044750
45;574008
46;155606
47;305022
48;73167
49;702281
50;478065
51;556536
52;205311
53;277323
54;713281
55;197165
56;615950
57;1011886
58;234316
59;2523977
60;715839
61;293942
62;1426330
63;598330
64;575389
65;225386
66;359462
67;947414
68;668461
69;1493355
70;230208
71;561535
72;512930
73;348361
74;548825
75;2156455
76;1220644
77;1048283
78;1290759
79;345697
80;547749
81;342481
82;198815
83;799602
84;461001
85;505801
86;379140
87;354197
88;388056
89;321368
90;133958
91;1069797
92;1390977
93;1372768
94;1211985
95;1029725
