01;574377
02;537820
03;343114
04;156067
05;132482
06;1082465
07;309456
08;284749
09;148568
10;300840
11;345779
12;274425
13;1958926
14;673667
15;149057
16;349535
17;605410
18;314599
19;242038
2A;139362
2B;159847
21;519143
22;576049
23;123861
24;406793
25;520133
26;473428
27;572105
28;422411
29;885906
30;689847
31;1202920
32;183615
33;1409345
34;1011207
35;955846
36;232799
37;583086
38;1178714
39;258897
40;367492
41;326291
42;740668
43;220437
44;1246798
45;647733
46;171173
47;324170
48;76880
49;770777
50;495153
51;566491
52;187407
53;300643
54;726592
55;193962
56;702487
57;1039023
58;221488
59;2564950
60;796624
61;292609
62;1456726
63;626639
64;643090
65;228594
66;437157
67;1084840
68;742408
69;1677073
70;237197
71;551842
72;556946
73;405535
74;706708
75;2193030
76;1244611
77;1289524
78;1403957
79;362944
80;565910
81;369189
82;231763
83;995934
84;538141
85;607430
86;421891
87;371102
88;380304
89;341418
90;142444
91;1201994
92;1544411
93;1502340
94;1302889
95;1160721
971;400584
972;397730
973;213031
974;794107
