01;398343
02;533396
03;373532
04;115781
05;101664
06;850607
07;262858
08;305352
09;136535
10;287238
11;276578
12;278503
13;1682148
14;576066
15;164634
16;339339
17;505996
18;318098
19;241171
2A;105091
2B;128714
21;465375
22;532879
23;142814
24;375308
25;473906
26;376067
27;443673
28;349754
29;817026
30;512813
31;802606
32;174900
33;1096876
34;678453
35;727871
36;245904
37;493654
38;900657
39;240882
40;293227
41;290853
42;740300
43;205788
44;967252
45;513944
46;152669
47;295535
48;74460
49;653800
50;459164
51;536583
52;211190
53;267197
54;718640
55;201862
56;578529
57;1005020
58;242287
59;2509918
60;635413
61;294484
62;1406273
63;587749
64;546040
65;227209
66;318277
67;898888
68;642253
69;1435584
70;227352
71;570742
72;498605
73;314843
74;472146
75;2229529
76;1182570
77;824625
78;1142848
79;339882
80;541772
81;338797
82;187366
83;669878
84;409938
85;468206
86;364983
87;354112
88;396648
89;305632
90;130262
91;956940
92;1407750
93;1319168
94;1200664
95;882365
