01;422743
02;534972
03;368896
04;120072
05;105622
06;893111
07;270122
08;302026
09;136456
10;289128
11;283183
12;278548
13;1729336
14;595309
15;162189
16;341018
17;515187
18;321742
19;241053
2A;109760
2B;131669
21;475971
22;539399
23;139320
24;379393
25;479891
26;393723
27;467585
28;366759
29;830215
30;537769
31;837177
32;173444
33;1137928
34;718620
35;755489
36;243387
37;510134
38;945771
39;243553
40;299060
41;297748
42;743246
43;206132
44;1004897
45;541253
46;155293
47;300296
48;74648
49;681239
50;468172
51;546183
52;211014
53;272480
54;719030
55;199481
56;594405
57;1006708
58;239049
59;2532887
60;670512
61;297015
62;1420162
63;595886
64;559510
65;228386
66;337826
67;920386
68;652775
69;1450529
70;232096
71;570474
72;505720
73;327032
74;504104
75;2178277
76;1197376
77;904371
78;1206463
79;343403
80;546137
81;340535
82;191394
83;719193
84;429840
85;486990
86;372682
87;357006
88;394913
89;312675
90;132533
91;995371
92;1385841
93;1331717
94;1198174
95;931789
