01;521103
02;536260
03;344710
04;141454
05;122542
06;1017956
07;288386
08;289609
09;138199
10;293185
11;313341
12;265065
13;1846878
14;651193
15;150640
16;340761
17;561742
18;314584
19;233631
2A;120753
2B;143786
21;508015
22;545656
23;124303
24;390272
25;501423
26;441480
27;544635
28;409342
29;855924
30;630051
31;1062514
32;173522
33;1299777
34;907747
35;876201
36;231441
37;557170
38;1102331
39;251811
40;331510
41;316354
42;730614
43;210410
44;1146058
45;621230
46;161375
47;307415
48;73851
49;736867
50;483178
51;565189
52;194024
53;286970
54;715684
55;192682
56;649831
57;1025516
58;225054
59;2554638
60;769848
61;292557
62;1443226
63;606467
64;604249
65;223299
66;397082
67;1032498
68;711457
69;1588910
70;230380
71;545723
72;532765
73;376516
74;639184
75;2129731
76;1239940
77;1202569
78;1358816
79;346432
80;556830
81;345859
82;208421
83;908895
84;503783
85;546334
86;401443
87;355315
88;381027
89;334026
90;137898
91;1142331
92;1442087
93;1396942
94;1236443
95;1111072
971;388045
972;383575
973;162018
974;716314
