01;558968
02;536798
03;343558
04;152376
05;129453
06;1063500
07;303117
08;286425
09;144888
10;298483
11;336237
12;271979
13;1921821
14;668210
15;149830
16;345911
17;592640
18;314642
19;239185
2A;133128
2B;155964
21;515829
22;566688
23;123423
24;401607
25;513571
26;463976
27;563316
28;418968
29;878532
30;674062
31;1165193
32;179995
33;1377991
34;985113
35;933885
36;232612
37;576366
38;1157903
39;256567
40;357544
41;323489
42;739393
43;217820
44;1218810
45;641169
46;168271
47;319719
48;76298
49;761529
50;491110
51;565675
52;188817
53;296884
54;723797
55;193637
56;687480
57;1034768
58;222711
59;2563886
60;789012
61;293105
62;1451727
63;620571
64;631335
65;227083
66;426008
67;1071160
68;732242
69;1655211
70;234934
71;548667
72;550067
73;398546
74;686622
75;2172186
76;1243361
77;1261010
78;1389456
79;357319
80;563218
81;361932
82;223732
83;972379
84;529035
85;588101
86;415437
87;364879
88;380266
89;338983
90;140672
91;1188351
92;1520106
93;1474920
94;1287350
95;1148764
971;399178
972;395982
973;199206
974;772907
