01;429980
02;535865
03;367735
04;121450
05;107188
06;901112
07;271779
08;301454
09;136806
10;291230
11;284997
12;278409
13;1732805
14;599764
15;161555
16;340773
17;516386
18;321817
19;240650
2A;111144
2B;132182
21;478335
22;538923
23;137403
24;381528
25;483202
26;397673
27;474302
28;371233
29;830834
30;544762
31;848458
32;174879
33;1146298
34;730531
35;760894
36;242820
37;513067
38;955593
39;244033
40;301234
41;299161
42;744442
43;206706
44;1012071
45;546374
46;156292
47;301954
48;74835
49;685580
50;470192
51;548385
52;210709
53;273655
54;720515
55;199539
56;597564
57;1007434
58;238290
59;2520403
60;678720
61;297157
62;1421558
63;596859
64;560358
65;228770
66;341169
67;924568
68;654671
69;1454524
70;232093
71;568694
72;508060
73;327838
74;514990
75;2168999
76;1202194
77;921091
78;1217423
79;343329
80;547738
81;341118
82;192949
83;731197
84;434751
85;491520
86;373489
87;358304
88;393796
89;313814
90;132952
91;1004049
92;1384675
93;1333360
94;1199080
95;943813
