01;376277
02;534439
03;379172
04;112168
05;97407
06;815838
07;257419
08;309804
09;138093
10;285062
11;272915
12;278844
13;1631982
14;560878
15;166827
16;337541
17;498197
18;316531
19;240719
2A;101496
2B;125495
21;455934
22;525932
23;146648
24;373709
25;470687
26;361976
27;422719
28;334931
29;804480
30;494901
31;777019
32;175683
33;1061695
34;648027
35;702028
36;248928
37;478386
38;859713
39;239189
40;288560
41;283754
42;743008
43;205875
44;934066
45;489704
46;150925
47;293008
48;74932
49;629793
50;452235
51;530120
52;212664
53;261953
54;723002
55;204301
56;563939
57;1006767
58;245666
59;2511592
60;605812
61;293823
62;1404869
63;580118
64;535061
65;227506
66;299701
67;882174
68;634911
69;1429046
70;222453
71;570216
72;490483
73;305060
74;446888
75;2309074
76;1172929
77;753189
78;1078295
79;336039
80;538579
81;338320
82;183599
83;625825
84;390260
85;450596
86;357450
87;352455
88;398399
89;299932
90;128280
91;918577
92;1440056
93;1321465
94;1214712
95;838295
