01;470651
02;536896
03;357952
04;130911
05;113265
06;972380
07;277651
08;296150
09;136681
10;289138
11;298917
12;270408
13;1758064
14;618117
15;158840
16;342041
17;527186
18;321487
19;238051
2A;118452
2B;131193
21;493471
22;538443
23;131585
24;386690
25;484264
26;413829
27;513465
28;395683
29;838366
30;584982
31;925116
32;174746
33;1213540
34;794642
35;797785
36;237609
37;529150
38;1015238
39;248707
40;311507
41;305869
42;746101
43;206658
44;1050539
45;580010
46;155970
47;305797
48;72863
49;704668
50;479579
51;557636
52;204039
53;277748
54;711367
55;196282
56;619723
57;1010514
58;233450
59;2529495
60;724587
61;293194
62;1432208
63;598311
64;578076
65;224919
66;363764
67;952158
68;670652
69;1507113
70;229478
71;559360
72;513280
73;348089
74;567735
75;2150147
76;1222504
77;1077206
78;1305076
79;346027
80;547485
81;342946
82;200295
83;815714
84;466910
85;508962
86;379963
87;353824
88;386128
89;323118
90;133978
91;1083245
92;1389416
93;1378576
94;1213446
95;1047553
971;351844
972;358406
973;113351
974;597828
