01;509520
02;536629
03;346640
04;139454
05;120972
06;1006282
07;285181
08;291329
09;136732
10;292676
11;308125
12;264419
13;1824390
14;644513
15;151841
16;339932
17;552641
18;315255
19;233347
2A;118463
2B;141003
21;506212
22;541391
23;125314
24;388050
25;498613
26;435256
27;539608
28;408212
29;849779
30;618151
31;1029466
32;172580
33;1276453
34;884890
35;857295
36;232252
37;551498
38;1085203
39;250917
40;325077
41;314616
42;731657
43;208285
44;1124006
45;616372
46;159657
47;304968
48;73507
49;729551
50;481349
51;565935
52;196378
53;283893
54;715062
55;192797
56;639772
57;1022916
58;226776
59;2554942
60;765111
61;292912
62;1440495
63;602853
64;594245
65;222764
66;389051
67;1016591
68;703394
69;1566215
70;229150
71;547472
72;527687
73;369897
74;625854
75;2111315
76;1239784
77;1182543
78;1353723
79;344574
80;554595
81;342629
82;205519
83;891598
84;496948
85;535322
86;397941
87;353941
88;381791
89;332773
90;137234
91;1133653
92;1419110
93;1386023
94;1225473
95;1100782
971;380738
972;377221
973;150242
974;692184
