01;456284
02;536875
03;361105
04;127578
05;111120
06;946852
07;276328
08;298494
09;136254
10;289369
11;293526
12;272600
13;1750767
14;611434
15;160064
16;342096
17;523761
18;321137
19;239070
2A;115580
2B;131595
21;489028
22;538626
23;133680
24;384158
25;484068
26;409383
27;499720
28;387184
29;835457
30;569667
31;897127
32;174461
33;1190415
34;769016
35;784750
36;239136
37;523265
38;990457
39;247321
40;307498
41;303408
42;743439
43;206651
44;1037423
45;568193
46;155382
47;304074
48;73400
49;698552
50;476416
51;555006
52;206185
53;276462
54;713921
55;197697
56;612220
57;1011679
58;235142
59;2517599
60;707270
61;294292
62;1428136
63;597976
64;572463
65;225767
66;355729
67;942115
68;665491
69;1481288
70;230586
71;563155
72;511881
73;338750
74;541529
75;2158732
76;1217947
77;1022662
78;1276377
79;345512
80;547369
81;341961
82;197476
83;785799
84;455792
85;502652
86;378172
87;354467
88;389366
89;319780
90;133709
91;1057092
92;1389382
93;1365372
94;1208297
95;1012643
