day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;2.88120520747306;0.8179637028971797;3.590786420023737;4.346741455818208
62;2.874795727333192;0.9057466634236331;1.8898875894861773;3.023820143177884
63;2.940863253353824;0.7056353953263018;3.023820143177884;3.4017976610751193
64;2.8815182918514073;0.8155696981547922;1.8898875894861773;2.267865107383413
65;2.9941332885288214;0.8364459229069539;3.023820143177884;3.2128089021265014
66;2.5382390971797713;0.725941436392243;2.078876348434795;2.834831384229266
67;2.958302792555634;0.9371240825013506;4.15775269686959;5.1026964916126785
68;2.650177440850013;0.8215342971067955;2.645842625280648;2.834831384229266
69;2.800744202072611;0.8175337697829222;1.8898875894861773;2.834831384229266
70;2.866315983214633;0.7918078454880049;2.4568538663320307;3.4017976610751193
71;2.7991870843342705;0.8702709239556446;3.7797751789723546;4.346741455818208
72;3.0304149829557376;0.9019423474932987;2.078876348434795;2.4568538663320307
73;3.0086829616711492;0.7688744267233281;1.8898875894861773;2.078876348434795
74;2.8218913880834497;0.6559767363136251;3.7797751789723546;4.346741455818208
75;2.872864256007474;0.6474521582458298;3.7797751789723546;4.15775269686959
76;2.747778957932023;0.8477558481555214;3.4017976610751193;3.4017976610751193
77;2.9398201743686303;0.7113299752294462;5.1026964916126785;0.0
78;2.823585523732204;0.8926347401614555;3.7797751789723546;0.0
79;2.732987653688655;0.777323098859706;3.7797751789723546;0.0
80;2.464532856939322;0.8579210023197769;3.590786420023737;0.0
81;3.08923192613083;0.6895971869054321;0.0;0.0
82;2.605345410710703;0.6845060900390837;0.0;0.0
83;2.686916876827146;0.6550919212864847;0.0;0.0
84;2.874475904131167;0.8378922097784179;0.0;0.0
85;2.657493057045836;0.7483923423075757;0.0;0.0
86;2.8135585091455346;0.7026596021213178;0.0;0.0
87;2.6883664465460853;0.7451359870158428;0.0;0.0
88;2.5310916985791008;0.7293174607050267;0.0;0.0
89;2.6362511154189026;0.849413124504403;0.0;0.0
90;2.5454075737116315;0.7175175941503938;0.0;0.0
