day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.605927994775017;1.3603650832909164;2.101348014751463;3.6773590258150604
62;3.5190365951202085;1.5772080704435076;3.6773590258150604;4.202696029502926
63;3.8257554770929483;1.3622987220777105;2.101348014751463;2.626685018439329
64;2.9524963551457244;1.013991519517091;1.5760110110635972;2.626685018439329
65;3.2960462250082854;1.3152747274490861;1.5760110110635972;2.101348014751463
66;3.5718699266334193;1.5179258847587624;2.626685018439329;3.1520220221271944
67;3.613206013932766;1.140983394899861;1.0506740073757315;1.5760110110635972
68;3.722802294592608;1.7900646422538975;1.5760110110635972;2.626685018439329
69;3.2710100588524718;1.486622307167587;2.626685018439329;3.1520220221271944
70;3.0310429554672247;1.3431399751231305;3.1520220221271944;5.253370036878658
71;2.6819787490954003;1.2730615287660998;3.1520220221271944;3.6773590258150604
72;2.8075600791097184;1.2027081798667707;1.5760110110635972;1.5760110110635972
73;3.2107548553688945;1.2291338528891487;1.5760110110635972;3.6773590258150604
74;3.555972821840559;1.4051519028025137;2.626685018439329;2.626685018439329
75;3.3394561255744013;1.5199807502707892;0.5253370036878657;0.5253370036878657
76;3.136210067335607;1.3409358948463352;1.0506740073757315;1.0506740073757315
77;3.37611136528761;1.4458275692141118;2.101348014751463;0.0
78;3.1543916550631157;1.2478685333918096;2.101348014751463;0.0
79;3.1385906388546134;1.5288714724195944;3.6773590258150604;0.0
80;3.4548660710560766;1.5518331369881064;0.5253370036878657;0.0
81;2.899307986309998;1.2998010852304753;0.0;0.0
82;2.5589749576623255;1.192646630663405;0.0;0.0
83;2.8319393737162373;1.110256745128867;0.0;0.0
84;2.719264456510715;1.3198477198482497;0.0;0.0
85;2.865340324354753;1.2912227019592493;0.0;0.0
86;3.0912095860708337;1.3285200560500718;0.0;0.0
87;3.3968373888021812;1.2012498291300662;0.0;0.0
88;3.5682282404807513;1.4850179310463547;0.0;0.0
89;3.164089509254266;1.416615974156042;0.0;0.0
90;3.135321868517904;1.4588462505801758;0.0;0.0
