day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.337038708034444;0.9903394462986485;2.806571118512143;2.806571118512143
62;2.9798303352602318;0.7585080582795557;2.525914006660929;2.7130187478950716
63;3.051688904927245;0.9890782159723993;1.7774950417243573;1.8710474123414287
64;3.1222097682409746;1.0379502524070676;2.4323616360438574;2.4323616360438574
65;3.0736358565245485;0.8670717442562761;2.151704524192643;2.2452568948097147
66;3.182031008002569;0.7389970046567214;2.2452568948097147;2.4323616360438574
67;2.9556840932972683;0.6352425521700591;3.180780600980429;3.2743329715975005
68;3.30364249337898;0.6147493663344429;2.151704524192643;2.151704524192643
69;2.848743324281939;0.7400498538100342;3.2743329715975005;3.7420948246828574
70;2.794877191660537;0.4661388770750069;3.9291995659170005;4.022751936534072
71;2.743037099655774;0.609284162558906;2.993675859746286;3.0872282303633574
72;2.901263141949839;0.664937793819064;3.7420948246828574;3.7420948246828574
73;2.9907401471703383;0.4357342950036276;3.461437712831643;3.5549900834487147
74;2.8641288090486414;0.6502131105741459;3.180780600980429;3.180780600980429
75;3.1091247064494056;0.49215796512185817;2.525914006660929;2.525914006660929
76;2.8416602888381264;0.5471467800575192;2.619466377278;2.619466377278
77;3.0245700877842814;0.8872688513059852;2.993675859746286;0.0
78;2.7552249950176764;0.5807943900812983;2.151704524192643;0.0
79;2.707394233208167;0.6178807001595852;3.461437712831643;0.0
80;2.854721172168381;0.509029612402355;2.151704524192643;0.0
81;2.800637703396406;0.5311179969679874;0.0;0.0
82;3.0703398832465005;0.9502632400503648;0.0;0.0
83;2.925113826036297;0.6855163159442043;0.0;0.0
84;2.7723159438956175;0.9008250279139914;0.0;0.0
85;2.7709273103498813;1.336239872804942;0.0;0.0
86;2.7969682225199244;0.6395899093425875;0.0;0.0
87;2.7150257463011225;0.6564017933930164;0.0;0.0
88;2.7444365647128888;0.7180611267586008;0.0;0.0
89;2.6571833498808;0.6113642231182868;0.0;0.0
90;2.8376331322919834;1.0776391656238493;0.0;0.0
