day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;2.4431231625314895;0.6465919461431945;2.7847977888705557;3.016864271276435
62;2.4874826130106538;0.7484722707118467;3.248930753682315;3.4809972360881947
63;2.7795625840952063;0.8122892563180747;3.248930753682315;3.4809972360881947
64;2.4516047505833747;0.8435854831818187;3.016864271276435;3.016864271276435
65;2.5423911543391524;0.7142761952351215;1.6244653768411574;2.088598341652917
66;2.471816155263467;0.8762732922336832;3.4809972360881947;3.945130200899954
67;2.715426307418153;1.1920144089157017;3.016864271276435;3.248930753682315
68;2.5113325097118766;0.7271745217695993;1.6244653768411574;1.6244653768411574
69;2.7147717482758043;0.7348211113469614;2.552731306464676;2.7847977888705557
70;2.6861342098853513;0.7689315989717377;3.713063718494074;3.713063718494074
71;2.6760652015736017;1.0666518417315316;2.320664824058796;2.320664824058796
72;2.745111436564262;0.977122935459547;2.088598341652917;2.320664824058796
73;2.848673682679749;1.0558287872030026;0.9282659296235185;0.9282659296235185
74;2.6973153948574082;0.9117383099082794;3.016864271276435;3.4809972360881947
75;2.416938972899654;0.7106126083057472;2.7847977888705557;2.7847977888705557
76;2.5117442383109383;0.7059622928472921;2.088598341652917;2.088598341652917
77;2.7498339738577755;1.1731847109636226;3.248930753682315;0.0
78;2.3393999338328344;0.7841129911668736;2.320664824058796;0.0
79;2.7914409183212894;0.9058756214138367;2.088598341652917;0.0
80;2.3870397711401137;0.730391503539777;3.016864271276435;0.0
81;2.5641118932587257;0.8535926658626631;0.0;0.0
82;2.4808843610463995;0.9050226508505329;0.0;0.0
83;2.5185124257045364;1.1507801519010963;0.0;0.0
84;2.656700049845839;0.9528868413359445;0.0;0.0
85;2.338916336641799;0.9302754384496632;0.0;0.0
86;2.790669268639379;1.088798535326803;0.0;0.0
87;2.4846188493082235;0.9183992087342225;0.0;0.0
88;2.5709605238960584;0.6176727246546166;0.0;0.0
89;2.436972174331272;0.8206173112866929;0.0;0.0
90;2.6639882987230807;1.2273719128225142;0.0;0.0
