day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.959826122951471;0.8262094380415527;4.115649758205577;4.572944175783974
62;3.1259326001733374;0.9852939107197604;2.0578248791027884;2.7437665054703846
63;3.2267073847057817;0.6362212150963255;2.0578248791027884;2.0578248791027884
64;3.267096719529109;0.8943319631526334;4.115649758205577;4.344296966994776
65;3.0191198838288296;0.8962579669622761;3.201060923048782;3.658355340627179
66;3.1623421905880913;0.8320727090342399;2.972413714259583;3.4297081318379807
67;3.0234547735092923;0.8642222336830322;2.972413714259583;3.201060923048782
68;3.2710398094540607;1.0468719913707016;1.600530461524391;2.0578248791027884
69;3.076859237799496;0.828062549782991;2.5151192966811857;3.201060923048782
70;3.120553304505168;1.0043932067471946;1.8291776703135896;2.0578248791027884
71;2.9717519461871547;1.0959805611430191;3.887002549416378;4.344296966994776
72;2.8505041315998083;0.9235792999390788;2.972413714259583;3.4297081318379807
73;3.15251775368585;1.5921839442722399;2.7437665054703846;2.7437665054703846
74;3.084617629348919;1.7096503495914936;1.8291776703135896;1.8291776703135896
75;3.3764649236073927;1.2788253534083647;2.5151192966811857;2.5151192966811857
76;2.7941693487031465;0.8923811902320263;3.4297081318379807;3.658355340627179
77;3.0464377290586078;0.6518275373311795;2.286472087891987;0.0
78;3.1931078309572656;0.7822663115983143;2.7437665054703846;0.0
79;2.994862306030982;1.0297969497050747;2.0578248791027884;0.0
80;3.2727563329163223;1.2159042237046638;2.972413714259583;0.0
81;3.260233541178703;0.7547452616632873;0.0;0.0
82;3.327201484287647;1.1966792314836576;0.0;0.0
83;2.932633295229617;0.9196843903673348;0.0;0.0
84;2.9947951418751235;1.2868475308293659;0.0;0.0
85;3.0789399976382037;1.0807884610092655;0.0;0.0
86;3.378074571470813;1.2820179616171286;0.0;0.0
87;3.361755378554818;1.1673621287042664;0.0;0.0
88;2.9120209444391576;0.8950797153262522;0.0;0.0
89;2.95829238268284;1.1608600061498442;0.0;0.0
90;2.9838132036634915;1.1513989628658574;0.0;0.0
