day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;3.081195053581742;1.1585840250747557;2.80602139178661;2.80602139178661
62;2.8267421411087246;0.7044178227382595;2.3108411461772085;2.475901228047009
63;3.129644230441991;0.6561547722728986;2.971081473656411;2.971081473656411
64;2.6160485992584253;0.7623286331276229;2.145781064307408;2.475901228047009
65;2.997001967065923;0.7549288738801102;3.631321801135613;3.631321801135613
66;2.7612773919399496;0.9171308552036742;1.9807209824376073;2.475901228047009
67;2.9737203366112492;0.6896650512626766;2.475901228047009;2.64096130991681
68;2.8291557049967277;0.6607754849014298;2.3108411461772085;2.475901228047009
69;2.796813137626886;0.8006665834410163;2.64096130991681;2.80602139178661
70;3.016227720341876;0.7913089773244089;3.1361415555262115;3.1361415555262115
71;2.624989620351127;0.8706587490159153;2.475901228047009;2.64096130991681
72;3.0481951808383685;0.8357424485009812;1.6506008186980061;1.6506008186980061
73;2.8579946002315983;0.911100902742385;2.971081473656411;2.971081473656411
74;2.6756437639481505;0.849746126658576;2.145781064307408;2.3108411461772085
75;2.8619891429102378;0.6791275701335523;2.971081473656411;2.971081473656411
76;2.8940625236679707;0.6161210370347875;2.145781064307408;2.145781064307408
77;2.784427207693267;0.6428918800169198;3.3012016373960122;0.0
78;3.0006142158800717;0.9302551543300568;2.80602139178661;0.0
79;2.8479853989436608;0.886743965963253;3.466261719265813;0.0
80;2.7471131943121145;0.8472177662918459;1.4855407368282054;0.0
81;2.6804321228333676;1.004842176309313;0.0;0.0
82;2.7773363134603684;0.8820004557423663;0.0;0.0
83;2.85542576686487;1.2224059733639507;0.0;0.0
84;2.9649067045256334;0.8784465445402683;0.0;0.0
85;2.995272504656217;0.9832881684755411;0.0;0.0
86;2.861859045559638;1.87847831254499;0.0;0.0
87;3.0861597725246064;1.1917361956352557;0.0;0.0
88;2.8030796438193075;0.9620775571256326;0.0;0.0
89;3.0553564462848057;1.4335201664781552;0.0;0.0
90;2.8408131039648015;1.3175377929409928;0.0;0.0
