day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.4947811624722607;1.446775758440294;3.8886994394290193;4.486960891648868
62;3.6748926646687026;2.0720906425924284;2.692176534989321;2.9913072610992457
63;3.4744533105339936;1.6493348642095558;3.2904379872091702;3.2904379872091702
64;3.9806556186966064;1.1275799083440947;2.9913072610992457;3.2904379872091702
65;3.640993683146541;1.5755732810391156;2.093915082769472;2.3930458088793967
66;4.067966963724114;1.6166737166009963;2.9913072610992457;4.486960891648868
67;3.8308948009613784;1.28515431312839;2.3930458088793967;3.5895687133190948
68;3.920963299734215;1.0758370499219423;2.692176534989321;3.5895687133190948
69;3.473903065346913;0.9099659974914441;2.093915082769472;2.3930458088793967
70;3.829460238307936;1.4047920993797216;2.3930458088793967;2.3930458088793967
71;3.5424751543082205;1.4704089352971401;2.3930458088793967;2.3930458088793967
72;3.376568189225413;1.09052730458832;3.2904379872091702;3.2904379872091702
73;3.5323195901005833;1.6032423338560782;4.486960891648868;4.486960891648868
74;3.3448381699778675;1.5284104379399193;2.692176534989321;2.9913072610992457
75;3.2627372933277417;1.4359927178654852;2.3930458088793967;2.3930458088793967
76;3.5821634726777574;1.5920261555668418;2.692176534989321;2.692176534989321
77;3.455127129995173;0.9492286164456746;2.9913072610992457;0.0
78;3.258801972177157;1.2749293319346238;2.692176534989321;0.0
79;3.7630805219744143;1.7931730060597573;3.8886994394290193;0.0
80;3.304618572853263;1.3354173703233327;2.9913072610992457;0.0
81;3.1608608189435383;1.1468538523534237;0.0;0.0
82;3.732644882451015;2.0347756885048853;0.0;0.0
83;3.5199046579143602;1.1904071678556785;0.0;0.0
84;3.4383638003165053;1.5296245015285703;0.0;0.0
85;3.3629901699670337;1.2990544381714684;0.0;0.0
86;3.4965714016945793;1.0262691039584508;0.0;0.0
87;3.2106548412984277;0.8984911344462745;0.0;0.0
88;3.1833844879850455;0.9398808429693204;0.0;0.0
89;3.0427018635240883;1.429050272860256;0.0;0.0
90;3.6402936904760117;1.0491503321297297;0.0;0.0
