day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;2.584991297229243;0.526608003739838;2.698073482496481;2.7911104991342905
62;2.538524304105501;0.4982413280975589;1.4885922662049549;1.767703316118384
63;2.5973795581873365;0.5717295415940782;2.6050364658586713;2.698073482496481
64;2.551719996635746;0.6391564378218398;2.2328883993074324;2.4189624325830517
65;2.4662478898557016;0.5394620671384739;2.6050364658586713;2.698073482496481
66;2.6191811483696075;0.5784152752802274;2.5119994492208617;2.8841475157721
67;2.5157583787349576;0.603515336383545;1.4885922662049549;1.6746662994805743
68;2.493565194127839;0.5692791024622298;2.7911104991342905;2.8841475157721
69;2.4442968503815625;0.6323538175994482;2.6050364658586713;2.8841475157721
70;2.385890850303467;0.4655379293912047;2.325925415945242;2.5119994492208617
71;2.7283981425361827;0.644106860508982;2.139851382669623;2.2328883993074324
72;2.640378781283822;0.8880860542352029;2.6050364658586713;2.698073482496481
73;2.561731664521196;0.8161512554842958;2.2328883993074324;2.325925415945242
74;2.358060354234712;0.5751307950404384;1.3025182329293357;1.4885922662049549
75;2.400397825930241;0.4979009111018442;2.7911104991342905;2.8841475157721
76;2.45338154251532;0.5384944753029536;2.7911104991342905;2.7911104991342905
77;2.46433561101024;0.5727276642765997;1.9537773493940034;0.0
78;2.3548328424521805;0.5024736161180394;1.5816292828427647;0.0
79;2.4356702897754077;0.5540586283936733;1.6746662994805743;0.0
80;2.3745475973457006;0.4108426876432366;2.046814366031813;0.0
81;2.562797764011441;0.6689373554488857;0.0;0.0
82;2.3985300336232847;0.4649085161795847;0.0;0.0
83;2.428570698579497;0.5375949748340926;0.0;0.0
84;2.3156543757416497;0.5262644372158479;0.0;0.0
85;2.294347807309628;0.46587062160769727;0.0;0.0
86;2.4270368695475657;0.5162563599991362;0.0;0.0
87;2.3562113149987813;0.5207435520061313;0.0;0.0
88;2.3367497432714983;0.5324012747040503;0.0;0.0
89;2.356706717624673;0.46871917113595657;0.0;0.0
90;2.0749717767819544;0.44697690132501167;0.0;0.0
