day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;2.584035163426112;0.8883548135300804;3.011361999753854;3.2732195649498412
62;2.696183212989908;0.7429231780261826;2.0948605215678984;2.225789304165892
63;2.800226315628296;0.7374376685414878;2.0948605215678984;2.487646869361879
64;2.888243218667834;1.1343020523905247;2.3567180867638857;2.487646869361879
65;2.736744499709035;0.9332943723995187;2.487646869361879;2.618575651959873
66;2.828529097755973;0.906955401344929;3.666005912743822;3.666005912743822
67;2.487165175780174;0.5804404231684677;2.487646869361879;2.618575651959873
68;2.87555365485112;1.0460768702898768;1.833002956371911;2.0948605215678984
69;2.5666908679081275;0.6477289339945275;2.487646869361879;2.618575651959873
70;2.533956401030361;0.6209267812613185;3.011361999753854;3.4041483475478347
71;2.3415683248493897;0.7490450075123437;3.9278634779398094;3.9278634779398094
72;2.6687531948773047;0.799724207427783;3.666005912743822;3.796934695341816
73;2.4918468022645994;0.7533815720419631;4.582507390929778;4.582507390929778
74;2.464832809936351;0.6704240495157111;4.058792260537803;4.189721043135797
75;2.5005146902623303;0.7545450811753331;4.844364956125765;4.844364956125765
76;2.524168851981661;0.5548237016305835;5.499008869115733;5.760866434311721
77;2.4822560099728745;0.7543104841059707;5.6299376517137265;0.0
78;2.445575663645867;0.6302033193684758;5.891795216909714;0.0
79;2.5032735930945504;0.7340958409217944;6.939225477693664;0.0
80;2.5869956792384685;0.7999320913150498;6.5464391298996825;0.0
81;2.483811781891113;0.5543278558901131;0.0;0.0
82;2.6244865967474107;1.0771578423072414;0.0;0.0
83;2.5870763412795794;0.6834429483210522;0.0;0.0
84;2.2580482552519316;0.8458243360029473;0.0;0.0
85;2.437049115556852;0.7650905758943061;0.0;0.0
86;2.7800036028845994;1.0230529923304248;0.0;0.0
87;2.4564253449667444;0.8044575588488854;0.0;0.0
88;2.521152927838328;0.6668685915958982;0.0;0.0
89;2.450843311731554;0.72090728467297;0.0;0.0
90;2.72253059744174;1.2585144057729152;0.0;0.0
