day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.83437201645662;1.002225129877042;2.438126446113748;2.6819390907251233
62;3.610528756024072;0.8296106973088965;2.925751735336498;3.6571896691706227
63;3.4353786609019226;0.9692785804523724;0.9752505784454993;1.7066885122796238
64;3.8052012220931886;1.2222769427607236;2.6819390907251233;3.169564379947873
65;3.315240809766816;0.7974518908406879;2.925751735336498;4.388627603004747
66;3.5617711736838866;0.8456412035328645;2.6819390907251233;2.6819390907251233
67;3.493196817278999;0.9000719671460444;1.462875867668249;2.925751735336498
68;3.835930560005546;0.8985414624315036;1.462875867668249;2.1943138015023735
69;3.450682347537135;0.9737040056837538;3.4133770245592476;4.144814958393372
70;3.758313623607107;1.0821402540982785;2.438126446113748;3.169564379947873
71;3.5560484121669815;0.9068731157503253;1.7066885122796238;2.438126446113748
72;3.2459697426987693;1.168889760916293;2.438126446113748;2.925751735336498
73;3.6067708617645753;1.0002081525372615;2.925751735336498;2.925751735336498
74;3.518400565285361;1.0333751980289558;2.6819390907251233;2.6819390907251233
75;3.563735575768725;0.8457434383854509;2.925751735336498;2.925751735336498
76;3.611454337066217;1.105013787346237;3.6571896691706227;3.6571896691706227
77;3.549799919303938;1.1117927195072774;1.7066885122796238;0.0
78;3.4076552065118353;0.8989145332669222;2.6819390907251233;0.0
79;3.260989805652295;0.8086725543787656;2.925751735336498;0.0
80;3.1156019304281597;0.9187902385713577;1.9505011568909987;0.0
81;3.1012812183808576;0.8778083097327684;0.0;0.0
82;3.1814900632195684;1.0026886318015258;0.0;0.0
83;3.3504503664974448;1.1960209059852456;0.0;0.0
84;3.423985928266496;1.1176323821436327;0.0;0.0
85;3.153393743700675;1.1596184492748525;0.0;0.0
86;3.087986730133803;1.008398415958696;0.0;0.0
87;3.28421317555883;1.0662313337260771;0.0;0.0
88;3.0254424310971935;0.875570419367125;0.0;0.0
89;3.0777720597868172;1.062261679180945;0.0;0.0
90;3.1221001436414086;1.150071947422304;0.0;0.0
