day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;4.729761055402377;1.7617591351530217;3.4167300185357603;4.2709125231697005
62;3.5717857676145366;2.181189034203537;3.4167300185357603;4.2709125231697005
63;4.7361960745097385;2.4652996306721473;3.4167300185357603;4.2709125231697005
64;4.31159286190587;1.4656459151005465;5.979277532437581;6.833460037071521
65;4.309581795322912;1.71773519038385;2.56254751390182;3.4167300185357603
66;4.378583016076612;1.9482337917872212;2.56254751390182;5.979277532437581
67;3.885947516222469;1.601527648537059;5.12509502780364;5.979277532437581
68;4.580901830277931;2.1769606905579275;0.8541825046339401;1.7083650092678802
69;4.434589673294433;2.1838448550211074;3.4167300185357603;3.4167300185357603
70;4.072025694105592;1.7637244626778397;5.12509502780364;6.833460037071521
71;4.703911994712629;2.136295603515976;2.56254751390182;2.56254751390182
72;4.455618657530261;1.6917966947735439;2.56254751390182;4.2709125231697005
73;4.570188812030254;2.482349540571878;2.56254751390182;3.4167300185357603
74;4.459053101067518;1.5584596128692125;4.2709125231697005;4.2709125231697005
75;4.01229435390888;1.708990655830325;3.4167300185357603;3.4167300185357603
76;4.015358541616963;2.0742838993377513;5.12509502780364;5.12509502780364
77;3.619959564678573;1.7159754284243842;3.4167300185357603;0.0
78;4.0374969367217;1.7913805255033524;3.4167300185357603;0.0
79;4.238704710160244;1.9264951508151784;5.12509502780364;0.0
80;4.564617562695727;2.1179099601715445;4.2709125231697005;0.0
81;4.585803271968854;1.8804742354175779;0.0;0.0
82;4.198160334475141;1.9674539207191497;0.0;0.0
83;4.016690839800121;1.592714421677601;0.0;0.0
84;4.690457821956068;2.0106468598421183;0.0;0.0
85;3.9430356247729303;2.112311595928383;0.0;0.0
86;3.791714035769259;1.5295724175348524;0.0;0.0
87;3.74654351930639;1.968723551235473;0.0;0.0
88;4.294332329143184;1.7765711622436482;0.0;0.0
89;4.268799589189947;1.909067680308796;0.0;0.0
90;4.736463129874204;2.2845399209297104;0.0;0.0
