day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;3.465777288481504;1.2207896989180966;3.6781916672239685;4.681334849194141
62;2.9833740531756323;1.3050291565785888;4.681334849194141;5.684478031164315
63;3.662169183778068;1.2051415759400448;3.343810606567244;3.343810606567244
64;3.4758325690176894;1.3460662315776823;1.3375242426268976;2.0062863639403465
65;3.4118632752966955;1.166736256280373;2.6750484852537952;2.6750484852537952
66;3.5501301130673864;1.3377069701788615;4.012572727880693;4.012572727880693
67;3.5101953061366316;1.1080308486781782;2.6750484852537952;3.00942954591052
68;3.2279392029899356;1.3741210140679918;1.671905303283622;2.0062863639403465
69;3.8651606006590047;2.1700883155047315;2.6750484852537952;3.343810606567244
70;3.310550263932801;1.1994838340166845;2.3406674245970707;3.343810606567244
71;3.1117150048733464;1.1116845532198258;3.343810606567244;4.012572727880693
72;3.6692039376570977;1.7246615439258721;2.3406674245970707;2.6750484852537952
73;3.227370890553131;1.5927600012224552;3.00942954591052;4.012572727880693
74;3.127417545343881;1.386126550490663;1.3375242426268976;2.0062863639403465
75;3.5287453405985616;1.873146868518126;3.6781916672239685;4.012572727880693
76;3.5611835956076323;1.9145986285383692;2.0062863639403465;2.6750484852537952
77;2.579642096077511;0.8157128032279714;3.00942954591052;0.0
78;3.7621353337661194;1.490096219549734;2.6750484852537952;0.0
79;3.126923333729585;1.300592182616835;2.3406674245970707;0.0
80;3.1454584559236474;1.1776885567684643;1.671905303283622;0.0
81;3.5481701037640327;1.7977779308118351;0.0;0.0
82;3.4358588443734868;1.021683911467485;0.0;0.0
83;3.590690501236219;1.1746189781407987;0.0;0.0
84;3.151873535407966;1.6783150985713027;0.0;0.0
85;3.051255438265217;1.2055217457645027;0.0;0.0
86;3.401050229601064;1.915720653556596;0.0;0.0
87;3.1763901813333177;1.5652533124945722;0.0;0.0
88;3.3344348781367112;1.028686125605002;0.0;0.0
89;3.28683770259908;1.2271688792701854;0.0;0.0
90;3.42995705131;1.4236832642377053;0.0;0.0
