day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;2.685743396238758;0.6535789908848845;2.8882479117967597;3.1770727029764356
62;2.5169177131223894;0.6112094567131745;2.8882479117967597;3.0807977725832103
63;2.566527845347827;0.531896306604424;1.2515740951119292;1.4441239558983798
64;2.5429693001993314;0.6408351394645292;1.5403988862916052;1.7329487470780558
65;2.7945026818981398;0.6308140337373284;2.118048468650957;2.406873259830633
66;2.5194233905785834;0.9038496917694393;2.406873259830633;2.5994231206170837
67;2.6134196354791492;0.6181511140843549;2.3105983294374077;2.5994231206170837
68;2.343353762266955;0.5821559533553197;3.273347633369661;3.273347633369661
69;2.5144023899168446;0.5171089124232766;2.5031481902238584;2.695698051010309
70;2.4737409884792574;0.6939461802548642;3.0807977725832103;3.4658974941561116
71;2.571300857537785;0.7213525750720414;2.695698051010309;2.984522842189985
72;2.578617783912981;0.4072426042159665;2.8882479117967597;2.984522842189985
73;2.5138106898206853;0.5373311491765682;3.6584473549425622;3.850997215729013
74;2.464508645258751;0.5162541448538261;2.406873259830633;2.5994231206170837
75;2.4721322505660015;0.5591467031249129;3.3696225637628863;3.6584473549425622
76;2.720058121541925;0.5870824701926161;3.1770727029764356;3.273347633369661
77;2.589862352019552;0.5865402622632305;3.273347633369661;0.0
78;2.61366596891539;0.7148752997457192;4.524921728481591;0.0
79;2.4752708574023465;0.6881629772434535;2.695698051010309;0.0
80;2.454656583565827;0.5665856857637989;4.813746519661266;0.0
81;2.52192772022955;0.4000067022532924;0.0;0.0
82;2.374779023930936;0.49711666231325846;0.0;0.0
83;2.3164135736251605;0.46709704009138464;0.0;0.0
84;2.385066194770866;0.5191066947582965;0.0;0.0
85;2.22392068110087;0.40826925189741486;0.0;0.0
86;2.6601974686148435;0.571183364874931;0.0;0.0
87;2.558868240097855;0.45590235288837344;0.0;0.0
88;2.4048382491191145;0.5012892171508763;0.0;0.0
89;2.430133148653907;0.6043607836042109;0.0;0.0
90;2.4527381604128826;0.4977465990221693;0.0;0.0
