day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.7391912169327735;1.5181689192939685;2.1135138072837725;2.415444351181454
62;3.2278561365977185;1.1955352469123073;2.415444351181454;3.925097070669863
63;3.267412697415324;1.194092607422053;4.227027614567545;4.528958158465227
64;3.3734849623909207;1.293217455730186;4.528958158465227;4.830888702362908
65;2.998886898127734;1.1320232846995117;4.830888702362908;4.830888702362908
66;3.172935080053057;0.9084542890010432;2.415444351181454;2.717374895079136
67;3.4670880416971217;1.1175303377555774;3.6231665267721813;3.925097070669863
68;3.0668078640359964;0.7994581943873018;4.528958158465227;4.830888702362908
69;2.9653059301533617;0.9223290342201835;2.717374895079136;2.717374895079136
70;3.174233313817007;1.2135830202295563;1.5096527194884088;1.8115832633860907
71;3.05414127576824;1.0253639698127233;3.925097070669863;3.925097070669863
72;3.574654457614512;0.8682627481628075;3.0193054389768177;3.3212359828744997
73;2.904944190178343;0.922849819039119;4.227027614567545;4.830888702362908
74;3.167447595714795;0.8108492288072124;3.6231665267721813;3.6231665267721813
75;3.3105485622968076;1.0209710023480059;3.0193054389768177;3.0193054389768177
76;3.0625214759740196;0.9881387365502146;2.717374895079136;2.717374895079136
77;3.383558925373039;0.9932634416196708;3.6231665267721813;0.0
78;3.139079002444928;1.1944910841398442;2.717374895079136;0.0
79;3.0849582302396628;0.9556199844744635;2.415444351181454;0.0
80;2.9096409982401443;0.9931682039701367;1.5096527194884088;0.0
81;3.3095714688472673;1.156023226610478;0.0;0.0
82;3.115242896519111;1.1357312162933202;0.0;0.0
83;2.9084481516221037;0.8696505382111523;0.0;0.0
84;3.0923775274670864;0.9670681621633591;0.0;0.0
85;3.078589942658456;0.9427676148349659;0.0;0.0
86;3.1511282545557306;0.8051025586256001;0.0;0.0
87;2.91936388310406;1.0430843444937599;0.0;0.0
88;2.910375326783013;1.0602386306645686;0.0;0.0
89;3.1527100815782503;0.9433421896118312;0.0;0.0
90;2.9046838290969084;0.8379442229442017;0.0;0.0
