day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;4.250978228283022;1.5658746662734826;1.9790713207827226;1.9790713207827226
62;4.67062376240712;1.6312574154767003;3.4633748113697647;3.9581426415654453
63;4.886153369721567;1.7727156319190966;1.484303490587042;2.4738391509784035
64;3.6998990362844326;1.6528245058138153;2.968606981174084;3.9581426415654453
65;3.8846978006891897;1.3564721458800462;5.4424461321524875;6.431981792543849
66;4.110955856970918;1.2811411122970724;4.947678301956807;4.947678301956807
67;4.485023022565572;1.992265182425794;0.0;0.0
68;4.322059297747963;1.7664065561640778;1.484303490587042;1.9790713207827226
69;3.951542858219999;1.9966350998264328;1.484303490587042;1.484303490587042
70;4.076030326549351;1.0492501436371602;2.4738391509784035;2.4738391509784035
71;4.187613514394117;1.2972318969202228;4.452910471761126;4.947678301956807
72;4.099997301490494;1.2502236784790166;0.9895356603913613;0.9895356603913613
73;3.961922906096811;1.3761118835497377;4.947678301956807;5.4424461321524875
74;3.770176744359944;1.0968332478379341;1.9790713207827226;2.4738391509784035
75;4.322967038861736;1.5808645230676668;2.968606981174084;3.9581426415654453
76;4.451156416444698;2.266557783095753;2.4738391509784035;2.4738391509784035
77;3.939531146575178;1.5534142446177255;3.4633748113697647;0.0
78;4.179555294598473;1.4444831543735124;1.484303490587042;0.0
79;4.044098829990419;2.0370076412412708;0.9895356603913613;0.0
80;3.744567278468719;1.1035997756798344;0.9895356603913613;0.0
81;4.0340719024502985;2.1772257027619095;0.0;0.0
82;4.133551653166529;1.646146577425952;0.0;0.0
83;4.124079131503836;1.7585624990010054;0.0;0.0
84;3.6827100382136346;0.9147791394022706;0.0;0.0
85;3.5674404061652827;1.4558311778672974;0.0;0.0
86;3.8282471571530516;1.4102618655897874;0.0;0.0
87;3.9570697040889216;2.0095185222077436;0.0;0.0
88;4.344405316734481;2.1342076143047852;0.0;0.0
89;3.7681162494572527;1.2285783195299336;0.0;0.0
90;3.8956351115694816;1.3432335580400598;0.0;0.0
