day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;1.825881378823817;0.45926205496878714;1.852150104686745;2.0132066355290705
62;1.9286995723851035;0.45966033238345444;1.7716218392655823;1.7716218392655823
63;1.9180032570190249;0.4581805385300644;1.368980512159768;1.5300370430020938
64;1.6423366409779032;0.4189685972199555;1.6105653084232565;1.6105653084232565
65;1.7168102585947225;0.5185463702521598;1.852150104686745;1.9326783701079078
66;1.9224127317535116;0.34897905074146446;1.6105653084232565;1.6105653084232565
67;1.8179547351339784;0.31825561442354255;0.8858109196327911;0.8858109196327911
68;1.7746618638506126;0.359534224837908;1.6105653084232565;1.6105653084232565
69;1.7167878201558004;0.3791805420233681;1.5300370430020938;1.5300370430020938
70;1.547679406489265;0.3829190541523409;1.852150104686745;1.852150104686745
71;1.7224376169895372;0.3431408785578768;1.6105653084232565;1.6105653084232565
72;1.6794337772377832;0.4233361756311279;1.852150104686745;1.9326783701079078
73;1.8627048048507435;0.3558026881377267;1.9326783701079078;1.9326783701079078
74;1.7267821050722063;0.4029204585738595;2.0937349009502335;2.0937349009502335
75;1.6907089589195996;0.38738090981709916;1.368980512159768;1.368980512159768
76;1.658056372198548;0.4362948569269572;2.415847962634885;2.4963762280560475
77;1.7620373965693323;0.40185585584492917;1.2884522467386053;0.0
78;1.7402639674461857;0.3791333207265146;1.5300370430020938;0.0
79;1.6089476793248003;0.46508117793953413;2.0937349009502335;0.0
80;1.5627192954718263;0.37533196657209056;1.5300370430020938;0.0
81;1.655016056442518;0.4850513545333519;0.0;0.0
82;1.6373268662497293;0.3692905847310886;0.0;0.0
83;1.7172000547070108;0.3159144762412771;0.0;0.0
84;1.6811571724285608;0.28348193284436085;0.0;0.0
85;1.5502557096064356;0.3872481368292568;0.0;0.0
86;1.6345239777075835;0.3347060169181543;0.0;0.0
87;1.7259473133224719;0.3504570946830325;0.0;0.0
88;1.5876348297313576;0.3061496486751847;0.0;0.0
89;1.6605376412261377;0.2865628693256658;0.0;0.0
90;1.5020138367840579;0.36461472558585606;0.0;0.0
