day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.7378869225432716;1.3824816132021258;3.6398269868905566;4.246464818038983
62;3.721770421931783;2.314102163762584;1.2132756622968521;3.0331891557421304
63;3.248928218584824;1.0740351106966346;3.0331891557421304;3.0331891557421304
64;3.5105903575606434;1.6111390482749726;3.0331891557421304;4.246464818038983
65;3.5491801496188042;1.7575265266956104;1.8199134934452783;2.4265513245937043
66;3.453377943931788;1.7130950626714456;3.0331891557421304;3.6398269868905566
67;3.4277191059262475;1.4628528479816525;4.246464818038983;4.8531026491874085
68;3.418469534498985;1.5142555277198126;0.6066378311484261;0.6066378311484261
69;3.368390830296942;1.2563069388473058;6.066378311484261;6.066378311484261
70;3.2776101667457658;1.9598513065678227;3.6398269868905566;4.246464818038983
71;3.408622038236311;1.533650843402535;3.6398269868905566;4.246464818038983
72;3.1095286286530937;1.8901840176466345;4.8531026491874085;4.8531026491874085
73;4.176207853877793;1.649563088875402;1.2132756622968521;2.4265513245937043
74;3.2273162453827426;1.501198715072191;1.8199134934452783;2.4265513245937043
75;3.1879271008292136;1.8097383879248272;1.8199134934452783;1.8199134934452783
76;3.1328281822403947;1.3476779922314073;3.0331891557421304;3.6398269868905566
77;3.3788387278460763;1.8023170782514615;1.2132756622968521;0.0
78;2.8872662520013797;1.3273805195127077;2.4265513245937043;0.0
79;3.1184519155443122;1.6024873900549217;3.0331891557421304;0.0
80;2.8931177192595303;2.1473888790714257;3.0331891557421304;0.0
81;3.156279377978297;2.3442146717525723;0.0;0.0
82;3.835402714657338;2.6672848158427858;0.0;0.0
83;6.370080636277141;18.42406697071401;0.0;0.0
84;3.1402477591014786;1.5035629438168367;0.0;0.0
85;3.057111469851856;2.005734534525409;0.0;0.0
86;2.4827587096689885;1.174547006560772;0.0;0.0
87;2.975005061279431;1.6501481531611442;0.0;0.0
88;3.449494430362917;1.5138578637553066;0.0;0.0
89;2.9198069040073933;1.5562799259199045;0.0;0.0
90;2.856062397075635;1.2314735975537974;0.0;0.0
