day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.8954695352440525;1.0055610700330484;2.1441972661484856;2.412221924417046
62;2.920208121259684;1.1479641734010895;4.02036987402841;4.824443848834092
63;3.2194287176195657;1.0760433781991017;2.412221924417046;3.75234521575985
64;2.5809125250786247;0.8651373576308715;2.948271240954168;4.02036987402841
65;2.7991202331584004;1.1775963774472378;3.484320557491289;4.556419190565532
66;2.8207600614418977;0.9661218813277122;1.6081479496113642;2.1441972661484856
67;2.8591124625611952;0.9537159055457974;2.6802465826856072;2.948271240954168
68;3.0057861345789507;0.8790302543620997;3.2162958992227284;3.2162958992227284
69;2.8999047955079633;0.8503775770360644;2.412221924417046;3.2162958992227284
70;2.9768485852700852;0.9651388144050554;1.6081479496113642;1.6081479496113642
71;2.894419945245708;1.0637133102221616;2.412221924417046;2.412221924417046
72;3.0076079721347178;1.0176711149655375;3.484320557491289;3.484320557491289
73;2.9770787798000775;1.0010537314655892;2.412221924417046;2.412221924417046
74;2.983467793317958;0.8522108633804321;2.948271240954168;2.948271240954168
75;2.857764909254458;1.0371050004397102;2.948271240954168;2.948271240954168
76;2.864896898645112;0.982627282654685;1.876172607879925;1.876172607879925
77;2.948037424204864;1.3646944455222916;2.948271240954168;0.0
78;2.5528354530877038;0.8152667685878666;2.948271240954168;0.0
79;2.9116225021438087;0.9330802411506635;2.6802465826856072;0.0
80;2.8287210815596877;1.0686395862277278;2.948271240954168;0.0
81;2.8642454244125735;0.8615294638183739;0.0;0.0
82;2.899726957770876;1.335821967397465;0.0;0.0
83;2.8984224311153635;0.8728906715727323;0.0;0.0
84;2.6320579159049995;1.1662556230274914;0.0;0.0
85;2.8309238433569806;1.5067000695851904;0.0;0.0
86;2.607275769870386;1.086196711599251;0.0;0.0
87;2.859776224542588;1.3481579328850137;0.0;0.0
88;2.7043439391479023;1.2688482714007487;0.0;0.0
89;2.9536069741849813;1.6412952373350216;0.0;0.0
90;2.8927210797962988;0.8922863668074528;0.0;0.0
