day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;3.4003043266936817;1.4723953547706392;1.7614782325327414;1.7614782325327414
62;2.9875481081038857;0.9662397935143219;2.201847790665927;3.9633260231986682
63;2.9654625633346905;1.0827178823986188;1.7614782325327414;2.201847790665927
64;2.871671508309521;1.2679685328137262;3.0825869069322978;3.5229564650654828
65;2.974901624620173;1.3764940784300248;1.7614782325327414;1.7614782325327414
66;3.195907023434363;1.2502172672366005;2.201847790665927;2.6422173487991123
67;2.773514483352955;1.2072051566873379;3.0825869069322978;3.5229564650654828
68;2.9974370156671166;0.887623497582751;0.8807391162663707;1.3211086743995561
69;2.9758925502397666;1.3120582043805016;2.6422173487991123;2.6422173487991123
70;3.4601314562553642;1.5646227404314341;3.5229564650654828;3.9633260231986682
71;3.2538340013568554;1.278632592777371;2.6422173487991123;3.0825869069322978
72;3.2248166551757724;1.1436655500142736;1.7614782325327414;1.7614782325327414
73;3.3537345358639303;1.3154695268890675;1.3211086743995561;1.3211086743995561
74;2.912778447507058;1.3856273614788661;3.0825869069322978;3.9633260231986682
75;2.6687910303331766;1.2019125550982597;0.44036955813318535;0.44036955813318535
76;2.9425812021314357;1.1246342247826533;2.6422173487991123;2.6422173487991123
77;2.3941115370301973;1.0496990073197043;0.8807391162663707;0.0
78;2.786282422009731;1.3200109119745103;2.201847790665927;0.0
79;2.8507375583176118;1.485756871894452;0.8807391162663707;0.0
80;2.5924242246099483;1.1655383613391233;1.7614782325327414;0.0
81;2.6634826335944917;0.9555863016065635;0.0;0.0
82;2.761793692535357;0.8873583345398536;0.0;0.0
83;2.643022491417575;1.3795139104335745;0.0;0.0
84;2.9292647142270414;1.2634610583491628;0.0;0.0
85;2.9695762026459596;1.1227639830746414;0.0;0.0
86;2.9453240490515054;1.262907117703915;0.0;0.0
87;2.8443825092605923;1.269977233843344;0.0;0.0
88;2.69414865992252;1.2332714555307056;0.0;0.0
89;2.886841988247925;1.8369352629732143;0.0;0.0
90;2.3796632192214897;1.035721958211099;0.0;0.0
