day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;3.0175184171559546;1.5215515165125444;4.2661934036117595;5.119432084334111
62;3.307582535873124;1.84499684426945;1.7064773614447037;2.1330967018058797
63;2.857763852951553;1.2420172634802755;2.9863353825282317;3.4129547228894075
64;2.866502486434416;1.859344419931321;3.4129547228894075;3.4129547228894075
65;2.6251726036508933;1.3148994656616428;2.5597160421670555;3.4129547228894075
66;2.53499724821324;1.02236994035789;3.8395740632505833;3.8395740632505833
67;2.6177610545285495;1.0145994199766664;1.7064773614447037;2.5597160421670555
68;2.6266451960047754;1.103958454881883;1.2798580210835278;2.5597160421670555
69;2.541886468700964;1.0061009359498205;1.7064773614447037;2.1330967018058797
70;2.8326072605927215;1.3075381195400486;1.2798580210835278;1.7064773614447037
71;2.7507957244679146;1.2307015174721878;2.1330967018058797;2.1330967018058797
72;2.7264037412217847;1.1714302665253749;3.8395740632505833;3.8395740632505833
73;2.4911661535385323;1.1283277613833178;1.7064773614447037;1.7064773614447037
74;2.423052656484086;0.859044340096364;0.8532386807223519;1.2798580210835278
75;2.711026059765805;0.9651753138117558;1.7064773614447037;2.5597160421670555
76;2.785880141999095;1.1096876810295322;2.9863353825282317;2.9863353825282317
77;2.457807124128497;1.265651523231616;2.1330967018058797;0.0
78;2.1342791621668393;0.9580584315919465;2.5597160421670555;0.0
79;2.5518235129000972;1.345695540671589;0.8532386807223519;0.0
80;2.8330067725467982;1.4318355390390438;0.8532386807223519;0.0
81;2.535907238470664;1.317954374841045;0.0;0.0
82;2.2136573915942965;0.8403042176549537;0.0;0.0
83;2.359625637018492;0.9792174250780799;0.0;0.0
84;2.401799521039133;1.1041189939149578;0.0;0.0
85;2.7316318050996267;1.7012545596624844;0.0;0.0
86;2.5498836891290337;1.2841114778891018;0.0;0.0
87;2.6116948645670295;1.2906772161231173;0.0;0.0
88;2.8327671668295364;2.172267107530978;0.0;0.0
89;2.311956190239996;1.332361776647188;0.0;0.0
90;2.2199039345219855;0.9928500489757294;0.0;0.0
