day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.968062474980219;1.4579611088342657;3.321293643874289;4.981940465811434
62;3.6804745454457612;1.284411300060227;2.490970232905717;3.321293643874289
63;4.1056976238044465;1.2231182083115186;2.490970232905717;2.490970232905717
64;3.9542717625227097;1.5838033975880945;1.6606468219371444;2.906131938390003
65;3.7505415357081255;1.1245069797363956;2.490970232905717;3.321293643874289
66;4.234215444042871;1.288865542464528;3.7364553493585753;3.7364553493585753
67;3.940635035236696;1.497229747860133;2.075808527421431;2.906131938390003
68;3.953638569712709;1.360540862346848;4.151617054842862;4.981940465811434
69;3.957441688574003;1.3384085579310723;2.075808527421431;2.906131938390003
70;4.154801470058903;0.9756006420942747;2.490970232905717;2.490970232905717
71;3.898772417214042;1.7726027083161993;1.6606468219371444;1.6606468219371444
72;3.7045024456321056;0.9825305604803066;1.2454851164528584;1.2454851164528584
73;3.88129931968707;1.2278908380748204;3.321293643874289;3.321293643874289
74;4.443983889863528;1.4240052053731926;4.566778760327147;4.981940465811434
75;4.3227281344971225;1.7141356098939038;2.490970232905717;2.490970232905717
76;3.573037371742379;1.658322527871304;1.6606468219371444;1.6606468219371444
77;4.103865472950688;1.2373158478838147;2.906131938390003;0.0
78;3.9541173453823237;1.8733908929299519;1.6606468219371444;0.0
79;3.840837709332519;1.3228838437417598;2.075808527421431;0.0
80;4.316633894474205;1.3424119124009886;4.151617054842862;0.0
81;3.2645853087319274;1.0547456124509957;0.0;0.0
82;3.717595180489995;1.368294149616404;0.0;0.0
83;3.8107648603026503;1.4879105465644584;0.0;0.0
84;3.9671030427840743;1.3830616043971167;0.0;0.0
85;3.0653544236751964;1.031797109254141;0.0;0.0
86;4.03678270500252;1.6632732057426838;0.0;0.0
87;3.2523728363139015;1.3576374500339647;0.0;0.0
88;3.9043160351855732;1.2973872317161927;0.0;0.0
89;4.236112084753154;1.3450188605172035;0.0;0.0
90;3.4463351418537824;1.2852001025689264;0.0;0.0
