day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;3.1396397929542696;0.7326985697741032;1.2891448844152698;2.0626318150644316
62;3.3629280752904096;1.0258005258776426;2.0626318150644316;2.3204607919474856
63;3.647694663540303;0.8375954378944294;0.7734869306491619;1.5469738612983237
64;3.3614390308389246;0.9734995338403857;2.0626318150644316;2.8361187457135935
65;3.4114085988792198;0.9542877978926808;2.3204607919474856;2.8361187457135935
66;3.419847583309584;1.2058672683313028;1.8048028381813774;2.0626318150644316
67;3.2375537824618603;1.0918094557526934;1.8048028381813774;2.0626318150644316
68;3.426754708305212;1.2882567119536914;2.3204607919474856;2.3204607919474856
69;3.282596294663398;0.8485771845451737;3.0939477225966474;3.0939477225966474
70;3.377875141546883;1.324476395216636;2.3204607919474856;2.3204607919474856
71;3.122034387775064;1.0866846887894255;1.0313159075322158;1.0313159075322158
72;3.3206221275374577;1.060671129215422;1.5469738612983237;2.0626318150644316
73;3.4019024770086457;1.082304924055669;1.8048028381813774;1.8048028381813774
74;3.031254352301273;0.5913612559661156;2.3204607919474856;2.5782897688305395
75;3.017864920215892;0.7918047245150531;2.3204607919474856;2.5782897688305395
76;2.9517062085489187;0.6739552580404685;1.8048028381813774;1.8048028381813774
77;3.2253318878931583;0.9644572524909415;2.3204607919474856;0.0
78;2.9118375865192103;0.8781825563063156;2.8361187457135935;0.0
79;3.173008112172181;0.949619297641188;1.8048028381813774;0.0
80;3.097242329860158;0.9465241943431439;3.351776699479701;0.0
81;2.935204897115929;1.1682275971753955;0.0;0.0
82;3.047296429621428;0.9189696088584792;0.0;0.0
83;3.380959164639306;1.0680468573676984;0.0;0.0
84;3.2169385592942352;0.8913454252418587;0.0;0.0
85;3.1384069773787706;0.9222924636420201;0.0;0.0
86;3.128136633324658;0.922951602001908;0.0;0.0
87;3.2438694659557963;1.1800567019374766;0.0;0.0
88;3.0447555220909237;1.0565269088986289;0.0;0.0
89;2.8536225401718607;0.9191483921266725;0.0;0.0
90;3.148131159053553;1.1991492016156473;0.0;0.0
