day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.9379419112728815;1.158586597746799;2.7228221507027603;2.7228221507027603
62;2.857735597428173;1.3407277326172313;2.1782577205622085;2.1782577205622085
63;2.8755947711481067;0.964812212065037;3.2673865808433127;4.356515441124417
64;2.68767127657977;1.1996104234741753;3.8119510109838646;4.356515441124417
65;2.4806646271463486;1.2103156836049134;0.5445644301405521;0.5445644301405521
66;3.1383355498767633;1.4125351182795378;2.1782577205622085;2.1782577205622085
67;3.1059108850177832;1.4961880148458386;3.8119510109838646;4.356515441124417
68;2.9968179943640694;1.5885755276683364;3.2673865808433127;3.2673865808433127
69;2.6222173546788654;1.1271035697639402;3.2673865808433127;3.2673865808433127
70;3.0635545948874783;1.2870549255674195;3.2673865808433127;3.8119510109838646
71;2.707918857854494;1.3932704267930975;0.5445644301405521;1.0891288602811042
72;3.068984047803097;1.2269437060699397;2.1782577205622085;2.1782577205622085
73;2.854619719192408;1.1622751866752257;2.1782577205622085;2.1782577205622085
74;2.998406031721513;1.3422196832039028;2.7228221507027603;2.7228221507027603
75;2.68170575776677;0.9222915974230965;1.0891288602811042;1.0891288602811042
76;2.9542266881964587;1.2287511248137322;3.2673865808433127;3.2673865808433127
77;3.007167604421564;1.4485435262188928;3.8119510109838646;0.0
78;3.0421936579371005;1.3986375376408513;2.7228221507027603;0.0
79;2.5278651004311365;1.13329367322001;2.7228221507027603;0.0
80;2.6088736764436056;1.4865551445868814;3.8119510109838646;0.0
81;2.5012869192629767;1.0180806801339748;0.0;0.0
82;3.0969658283119754;1.3723009741389252;0.0;0.0
83;2.7693247352299744;1.0065985024711848;0.0;0.0
84;2.8279185282578747;0.966448935521946;0.0;0.0
85;2.275017914563745;1.0362554451990325;0.0;0.0
86;2.9974341718167;1.0355186631643674;0.0;0.0
87;2.7729233858363243;1.3252684296096813;0.0;0.0
88;3.1903243314792;1.2381199520001054;0.0;0.0
89;2.668269688835063;1.1436536424116786;0.0;0.0
90;2.8533708864493845;0.9995690171428168;0.0;0.0
