day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.3855572266074665;1.3171765379583986;3.517766921558195;4.397208651947744
62;3.8672484072182978;1.142068838377494;3.9574877867529694;4.836929517142518
63;3.6804808390361856;1.367507462904139;4.836929517142518;6.156092112726841
64;3.935180385168402;1.8896325271705579;2.6383251911686463;3.9574877867529694
65;4.0582911061877285;1.3828939618495009;1.7588834607790975;2.198604325973872
66;3.740977145566406;1.297841712224743;3.0780460563634207;3.9574877867529694
67;3.8442584189753046;1.3271619102447942;4.397208651947744;6.156092112726841
68;3.776327111242227;1.0639095862968162;0.8794417303895488;1.3191625955843231
69;3.792665709032152;1.1828161510209878;2.6383251911686463;2.6383251911686463
70;3.1993884580951324;1.1957298132429264;0.8794417303895488;0.8794417303895488
71;3.721264514452378;1.4331105412150247;1.3191625955843231;1.3191625955843231
72;3.583294303747992;1.6316422267501758;3.0780460563634207;3.9574877867529694
73;3.609977841256299;1.5686427429989882;0.0;0.4397208651947744
74;3.5990015341170016;1.2823113495754352;1.3191625955843231;1.3191625955843231
75;3.3867919208080504;1.242643647328664;1.7588834607790975;1.7588834607790975
76;3.6878780911332716;1.4552826219859345;1.3191625955843231;1.3191625955843231
77;3.531230605570519;1.436959042068468;3.9574877867529694;0.0
78;2.8780023149978975;1.2715352789812018;3.0780460563634207;0.0
79;3.702108318390221;1.2475655911054417;0.8794417303895488;0.0
80;3.477000061263914;1.2902315813405565;2.198604325973872;0.0
81;3.619684357958881;1.1950343424031316;0.0;0.0
82;3.673109888640856;1.4952301458821058;0.0;0.0
83;3.4969484856304565;1.2336721421874663;0.0;0.0
84;3.636656557203874;1.1816227562168804;0.0;0.0
85;3.33819385143229;1.3775048274845128;0.0;0.0
86;3.2632037141139643;1.066038491967981;0.0;0.0
87;3.429169466678299;1.2987254096586616;0.0;0.0
88;3.1582234167459418;1.088473997327545;0.0;0.0
89;3.194557546293759;1.2703916139462237;0.0;0.0
90;2.665583628794071;1.0290896847678508;0.0;0.0
