day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.0934782198720745;0.8177852917918873;3.8450268555237788;3.9776139884728745
62;3.340489672435627;0.7460781919891135;2.253981260134629;2.253981260134629
63;3.2154815193793826;0.952262045709428;3.712439722574683;3.8450268555237788
64;3.40352449523283;0.7904105474221688;1.9888069942364373;2.253981260134629
65;3.2760491349546017;0.7786913338853533;3.5798525896255873;3.9776139884728745
66;3.135328359377384;0.9811889477573297;3.3146783237273953;3.712439722574683
67;3.104860550640968;0.6104271589264687;2.916916924880108;3.1820911907782996
68;3.0475043223129497;1.0481907607449423;3.049504057829204;3.049504057829204
69;3.258341811954903;0.901825014783763;2.3865683930837247;2.5191555260328204
70;3.3986618940764775;1.012338643156934;3.712439722574683;3.8450268555237788
71;3.1233285250385836;0.8765151829779118;3.4472654566764915;3.5798525896255873
72;3.115619071631995;0.8885078367566921;2.5191555260328204;2.6517426589819166
73;3.00001097831631;0.5252420592724798;3.5798525896255873;3.5798525896255873
74;2.8762989937775263;0.783386206902879;4.11020112142197;4.11020112142197
75;2.829565583967995;0.6997384413645935;3.3146783237273953;3.4472654566764915
76;3.052213004651138;0.6467712350965249;2.916916924880108;3.049504057829204
77;2.9793742318409517;0.7690354296386721;3.1820911907782996;0.0
78;2.7257709901701417;0.41020187536437425;3.1820911907782996;0.0
79;2.9271281076993394;0.49670694219085965;2.121394127185533;0.0
80;3.1129049478696906;0.7182744912866894;4.11020112142197;0.0
81;3.1263310072326056;0.6834200053718956;0.0;0.0
82;2.9043901242259924;0.8304186783288159;0.0;0.0
83;2.7754715036896247;0.7284639028099124;0.0;0.0
84;3.032982032171967;0.6881405606179762;0.0;0.0
85;2.7181714362652745;0.5176117539139842;0.0;0.0
86;2.931690523246795;0.6092030899265254;0.0;0.0
87;2.6087228913048297;0.5878922051129206;0.0;0.0
88;2.9812586399889365;0.7165062823644619;0.0;0.0
89;2.916234502729431;0.6030603148560767;0.0;0.0
90;2.8650831009783335;0.7453304979825921;0.0;0.0
