day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;1.964429462968937;0.3634144694292793;1.4483219665468117;1.4483219665468117
62;1.8187684918617593;0.4136963937320661;1.9056867980879102;1.9056867980879102
63;1.8784459132517586;0.4558813159051791;1.0671846069292297;1.2958670226997788
64;1.792798868382485;0.5049852840222812;0.8385021911586804;0.8385021911586804
65;1.766357106905596;0.41405877816261005;1.7532318542408774;1.9056867980879102
66;1.893498192490999;0.5039177026248999;1.0671846069292297;1.0671846069292297
67;1.886555584769876;0.5020151187357909;1.3720944946232954;1.3720944946232954
68;1.8713697760248484;0.41412302013897123;1.3720944946232954;1.3720944946232954
69;1.8307683259516871;0.40798202958277946;1.6007769103938445;1.6007769103938445
70;1.9072420709932711;0.4787939949964458;1.524549438470328;1.524549438470328
71;1.841326286736389;0.35336530945319433;2.210596685781976;2.210596685781976
72;1.7026954101674963;0.3445656510997551;0.9909571350057133;0.9909571350057133
73;1.7830038996690987;0.37834369466533924;1.6007769103938445;1.6007769103938445
74;1.633256708710039;0.36316384216422076;1.0671846069292297;1.0671846069292297
75;1.850774695736946;0.4873548944300281;1.7532318542408774;1.7532318542408774
76;1.7091200628902619;0.372477226288167;2.058141741934943;2.058141741934943
77;1.6949450379107693;0.37297295007146264;1.6007769103938445;0.0
78;1.7106013651352685;0.35771016127601185;1.524549438470328;0.0
79;1.7153404119182674;0.43722814669377325;1.6007769103938445;0.0
80;1.790412205953801;0.36652863556715126;1.524549438470328;0.0
81;1.7466258423213994;0.379761671818796;0.0;0.0
82;1.6617083464510838;0.3971994043999432;0.0;0.0
83;1.7568942489427846;0.4999961914279916;0.0;0.0
84;1.7316678601059892;0.347207344499403;0.0;0.0
85;1.749639525928168;0.43315883664247357;0.0;0.0
86;1.797128847694715;0.37799393931415365;0.0;0.0
87;1.6618348335733475;0.35120916985368006;0.0;0.0
88;1.8044203695278125;0.42867036991711305;0.0;0.0
89;1.6362011162137486;0.3918805254460389;0.0;0.0
90;1.806758537189981;0.5202000925225846;0.0;0.0
