day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.701514598798352;0.3905183174615666;2.235536081552356;2.3511672581843746
62;2.8259266113631325;0.4107158738091632;2.3126235326403686;2.428254709272387
63;2.64826807927777;0.44418372683499774;3.430391573416547;3.6616539266805836
64;2.5786214641307144;0.48158957152729553;2.736604513624436;3.0064105924324793
65;2.6409413394195793;0.42050202663729863;2.081361179376332;2.3511672581843746
66;2.638560219431899;0.3783413897126807;2.19699235600835;2.3126235326403686
67;2.6093281454395503;0.5475235532105178;2.119904904920338;2.119904904920338
68;2.6975004128004962;0.3901008342215374;2.6595170625364237;2.8136919647124485
69;2.6065945520516096;0.34254960795873785;2.736604513624436;2.967866866888473
70;2.598850977664428;0.3331886348054531;2.3126235326403686;2.466798434816393
71;2.7093165532181325;0.43531913685876555;2.428254709272387;2.5438858859044053
72;2.559390102481716;0.34594376300304175;2.466798434816393;2.5824296114484113
73;2.5898739326154483;0.35685318037574093;2.2740798070963626;2.5053421603603994
74;2.558671412157184;0.40146183753380266;2.428254709272387;2.466798434816393
75;2.634207950450525;0.3276418353995998;1.9657300027443132;2.0428174538323254
76;2.6015047606427246;0.38350813510029763;2.6209733369924177;2.6595170625364237
77;2.4844008761864633;0.42952591273790586;2.5824296114484113;0.0
78;2.6276319170571374;0.3581433074810584;2.736604513624436;0.0
79;2.536970046916;0.27480334141024015;2.119904904920338;0.0
80;2.491418992117376;0.3769237699205313;2.5053421603603994;0.0
81;2.532100949965102;0.3094195481875831;0.0;0.0
82;2.513717094444756;0.31061192650444003;0.0;0.0
83;2.5100105820946896;0.2910323861943809;0.0;0.0
84;2.5314619536657847;0.4940715360820831;0.0;0.0
85;2.4188087436377486;0.3369366277112188;0.0;0.0
86;2.4875984122515793;0.3705725005865349;0.0;0.0
87;2.3832891700886245;0.4031466494990428;0.0;0.0
88;2.541565208848462;0.40229125466241;0.0;0.0
89;2.6268849760733017;0.4096437179807128;0.0;0.0
90;2.408921390479839;0.41349231110333157;0.0;0.0
