day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.63996495191876;0.5050205768837083;2.453653551479492;2.453653551479492
62;2.8397475781082253;0.625955441944423;2.699018906627441;3.1897496169233395
63;2.581909087195224;0.7396155961842786;2.453653551479492;2.453653551479492
64;2.4308394463843577;0.5876395640424946;1.5948748084616697;1.9629228411835935
65;2.5365448401581543;0.6870405496825096;2.330970873905517;2.5763362290534664
66;2.294390035685719;0.6088430951400033;3.312432294497314;3.4351149720712884
67;2.7316716247660633;0.6602499985074143;2.2082881963315426;2.330970873905517
68;2.6802551238970795;0.6132305911893955;2.5763362290534664;2.94438426177539
69;2.504868675135407;0.5793626162076825;2.085605518757568;2.330970873905517
70;2.7422032713998585;0.8803036761804031;2.453653551479492;2.94438426177539
71;2.4439704108524087;0.8459392398631398;3.803163004793212;3.803163004793212
72;2.5461269932319346;0.5940477648250965;1.7175574860356442;2.085605518757568
73;2.605538085873945;0.8999601180458427;1.9629228411835935;1.9629228411835935
74;2.5536289782307353;0.7168610088995643;2.330970873905517;2.330970873905517
75;2.7570359677744447;0.7415622462960595;2.330970873905517;2.330970873905517
76;2.797366777848743;0.9014405849187268;2.5763362290534664;2.5763362290534664
77;2.7932139379922445;0.6405500574828443;2.699018906627441;0.0
78;2.48736019745382;0.5052743058712541;3.312432294497314;0.0
79;2.6062217570428436;0.7598764009557828;1.472192130887695;0.0
80;2.460259498909873;0.7062647622630851;1.9629228411835935;0.0
81;2.6290798277141447;0.5552724003002929;0.0;0.0
82;2.4909039440099208;0.6163632752442753;0.0;0.0
83;2.455136978623287;0.6977006468063202;0.0;0.0
84;2.6173509126907186;0.6976362746778827;0.0;0.0
85;2.4001967015993753;0.7480558056492193;0.0;0.0
86;2.7913705835430305;1.2925669118123564;0.0;0.0
87;2.287082292767857;0.5395982169088723;0.0;0.0
88;2.609747724789013;0.9763083894879436;0.0;0.0
89;2.5620615024921847;0.7845666214281788;0.0;0.0
90;2.6016101213342226;0.822958306630473;0.0;0.0
