day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.618154207487014;1.947097324511572;1.3088833915786442;3.926650174735933
62;3.941192210743588;2.4180022097174456;0.0;0.0
63;3.5341062846263447;2.1052532351976887;2.6177667831572884;2.6177667831572884
64;3.8546788841388877;2.1974912097520996;1.3088833915786442;2.6177667831572884
65;3.471899946484097;2.940655192637582;1.3088833915786442;1.3088833915786442
66;3.499411745228215;2.5830782496898492;1.3088833915786442;2.6177667831572884
67;4.958686257300447;3.114961520234804;2.6177667831572884;3.926650174735933
68;3.593935276401084;1.8018903378241353;1.3088833915786442;2.6177667831572884
69;3.8422158038930943;2.7804777040393787;0.0;0.0
70;3.9599934511852006;2.004950804027971;3.926650174735933;5.235533566314577
71;4.746017158343666;3.05816572174513;1.3088833915786442;1.3088833915786442
72;3.752645212017136;1.809029634476549;2.6177667831572884;3.926650174735933
73;4.139350008705132;3.000365379479607;0.0;5.235533566314577
74;3.6570019259040882;1.7893816813514147;2.6177667831572884;2.6177667831572884
75;3.519349927649731;1.6467617386772093;0.0;0.0
76;4.299984561294911;2.578247392531184;2.6177667831572884;2.6177667831572884
77;3.0033550644188973;1.806289959463377;1.3088833915786442;0.0
78;3.282605905806313;1.4558965379192426;2.6177667831572884;0.0
79;3.447019533732427;1.6679064887448511;0.0;0.0
80;3.3954905080708544;2.6093897854084247;5.235533566314577;0.0
81;2.645511503175599;1.596692336858167;0.0;0.0
82;3.04038233346838;1.6607831484504307;0.0;0.0
83;3.6570068361661185;1.7413408156567616;0.0;0.0
84;3.907767872661856;2.4927183855127435;0.0;0.0
85;3.8554705052818705;2.1083132415700034;0.0;0.0
86;4.861445495354685;3.109873045687536;0.0;0.0
87;3.970609860446427;2.1944099338004537;0.0;0.0
88;4.072965315794354;1.7906731523721733;0.0;0.0
89;3.1125006697693656;2.0659209224321566;0.0;0.0
90;3.911048408179417;2.65518871273976;0.0;0.0
