day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.751612189073382;0.7081181859101695;1.4151227088278893;1.4151227088278893
62;2.8431334204013656;0.5662614134268452;2.122684063241834;2.653355079052292
63;2.878946934414708;0.7008585327448776;2.4764647404488063;2.4764647404488063
64;2.730049395047004;0.6413053407655844;1.4151227088278893;1.5920130474313754
65;2.709431540322925;0.7396573196159711;1.9457937246383477;2.29957440184532
66;2.532680589754082;0.58823733871731;2.29957440184532;2.4764647404488063
67;2.7308562798704457;0.537222040298792;2.8302454176557785;2.8302454176557785
68;2.9271050752046683;0.7899904560489592;1.9457937246383477;1.9457937246383477
69;2.864955171830665;0.7478076414264254;1.5920130474313754;1.7689033860348615
70;2.8366300854301385;0.6966555772553058;2.29957440184532;2.29957440184532
71;2.8640079643141543;0.8072223058506178;2.653355079052292;2.653355079052292
72;2.744224930510523;0.5749701332961502;2.29957440184532;2.29957440184532
73;2.997924544596643;0.982419435548738;2.4764647404488063;2.653355079052292
74;2.828799576486786;0.8587860290012349;1.7689033860348615;1.9457937246383477
75;2.9631285349284813;0.5999862501824398;3.360916433466237;3.360916433466237
76;2.7310058919042497;0.5918891691606698;2.122684063241834;2.122684063241834
77;2.7384221469056924;0.5556419222754683;2.29957440184532;0.0
78;2.8638638477138585;0.9055986717558574;3.7146971106732094;0.0
79;2.7946048811258835;0.7425416476895458;2.122684063241834;0.0
80;2.6878529187886318;0.6545010649678922;3.184026094862751;0.0
81;2.6386859710336124;0.7132727002576799;0.0;0.0
82;2.871209627194101;0.943389009108757;0.0;0.0
83;2.5893185516026977;0.7797079732351766;0.0;0.0
84;2.4482079837864648;0.6370906176097664;0.0;0.0
85;2.8503567891081754;0.6084403509095483;0.0;0.0
86;2.674562064762925;0.6483753075807873;0.0;0.0
87;2.744699597866068;0.7410043436262165;0.0;0.0
88;2.8721323824561047;0.7663007451701022;0.0;0.0
89;2.8222034643560097;0.8404355110655589;0.0;0.0
90;2.567332663799285;0.8364339248454872;0.0;0.0
