POPULATION_2019;562220
day;mean;standard_deviation
144;2.5808576453434973;0.6993154749178889
145;2.4801348928065976;0.9112461248335348
146;2.3841632704430427;0.6662300046065915
147;2.5361117709715173;0.7668450265360589
148;2.2574956688012007;0.8690788274993715
149;2.705918726022404;0.6926165746525642
150;2.644428620294527;0.8217540887838009
151;2.6854067085199413;0.6870915141862238
152;2.5129767791902284;0.7825121644228361
153;2.6404337136639695;0.7116751880880487
154;2.4209440472144244;0.8192626238270798
155;2.4993813195955887;0.6982516243038954
156;2.3489792571707717;0.8546979983017104
157;2.3246409324184403;0.693205735377863
158;2.539815197945073;0.7839157811743668
159;2.6779378182720253;0.8766755237022571
160;2.5899656153890622;0.773091508344393
161;2.3932293648862477;0.6603462811450542
162;2.3756014733266606;0.6164613150415481
163;2.4777881811075404;0.8057131577132811
