day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;2.67246371936979;0.9658353437345442;1.531411157095985;1.531411157095985
62;3.2933862621612087;1.5080819839937436;2.679969524917974;3.06282231419197
63;2.7116092792321798;1.2370897911300116;1.1485583678219888;1.9142639463699813
64;2.827486742615165;1.1757965903837353;1.9142639463699813;2.2971167356439777
65;2.862200445514529;1.2221858699558599;2.679969524917974;3.06282231419197
66;3.1080178307347226;1.0705853260015161;2.2971167356439777;3.4456751034659665
67;3.138256414899059;1.2692296595489327;1.1485583678219888;1.531411157095985
68;2.718819706903359;1.1461785766461006;3.8285278927399626;4.211380682013959
69;2.714871458634619;1.0877492713179977;2.679969524917974;2.679969524917974
70;2.815260839629445;0.9663705526204308;0.7657055785479925;0.7657055785479925
71;2.7994228069288836;1.4497168754173362;2.679969524917974;3.4456751034659665
72;3.0159344894008218;1.488551105449429;1.9142639463699813;1.9142639463699813
73;3.1592293592845158;0.9157017417568502;1.1485583678219888;1.531411157095985
74;2.377116637460273;0.9325504256356298;3.4456751034659665;3.4456751034659665
75;2.410545081198977;1.0767673374726812;1.9142639463699813;2.2971167356439777
76;3.355330702211146;1.1647153035003268;2.679969524917974;2.679969524917974
77;2.7153430156855776;1.397507505699405;1.531411157095985;0.0
78;2.7142248460993774;1.178076528951357;3.06282231419197;0.0
79;2.971252299977847;0.9455345364861859;2.679969524917974;0.0
80;2.9079733131189385;1.2625305273687144;1.9142639463699813;0.0
81;2.9248350692729588;1.1222712685606504;0.0;0.0
82;2.7556870989825035;1.1783045850435518;0.0;0.0
83;2.7849245591221536;1.0987795795755475;0.0;0.0
84;2.629620648712812;1.3537462096805823;0.0;0.0
85;2.369029404514046;0.7784775795893918;0.0;0.0
86;2.7027444416981354;0.970962399642339;0.0;0.0
87;2.873260166866385;0.8988116817439492;0.0;0.0
88;2.527750908519834;1.1395296337289673;0.0;0.0
89;2.4303443208264786;1.25322181847031;0.0;0.0
90;2.3390493969083535;0.9472626834308485;0.0;0.0
