day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;1.7201835708807578;0.5047137145026854;1.4529674438428084;1.5913452956373615
62;1.7012760028791494;0.36304403365488097;1.5221563697400848;1.5913452956373615
63;1.6953784063917459;0.3558044810244317;1.3837785179455317;1.3837785179455317
64;1.7291829538343508;0.3762673582479502;1.4529674438428084;1.6605342215346381
65;1.6564694148800985;0.36206080575700217;1.314589592048255;1.4529674438428084
66;1.5823946201615866;0.35349153518526066;1.5913452956373615;1.7297231474319146
67;1.6976184710279483;0.4163422264743507;0.9686449625618722;1.314589592048255
68;1.61911498384873;0.35259063941422647;0.6918892589727659;0.6918892589727659
69;1.6764408715441868;0.3715323597161131;1.9372899251237443;2.006478851021021
70;1.6032684769321295;0.27334285207269937;1.5221563697400848;1.7297231474319146
71;1.6215010374794838;0.4049340859773142;1.5221563697400848;1.5913452956373615
72;1.6654400612908342;0.4343779174869542;1.176211740253702;1.314589592048255
73;1.6842457983314492;0.35638732150054325;1.3837785179455317;1.5221563697400848
74;1.691697581166172;0.3423929962512943;1.4529674438428084;1.5221563697400848
75;1.7332028251206026;0.39955213487483976;1.8681009992264679;2.006478851021021
76;1.6875642761571479;0.41558923876014253;1.7297231474319146;1.8681009992264679
77;1.5074848801072305;0.3106933042887202;2.144856702815574;0.0
78;1.6674881408249815;0.370028047700969;2.352423480507404;0.0
79;1.6727143871208785;0.348856407114151;2.2832345546101274;0.0
80;1.7268647223154385;0.4124583709822819;1.2454006661509784;0.0
81;1.5478889137294063;0.3300727316905103;0.0;0.0
82;1.6687169628587462;0.32432425648818325;0.0;0.0
83;1.6070240075945958;0.35108206632818867;0.0;0.0
84;1.547936700886967;0.33510154708762097;0.0;0.0
85;1.7574856566522052;0.32863385843317416;0.0;0.0
86;1.5508124149130302;0.3258590491840934;0.0;0.0
87;1.5797147829187588;0.4009516956348352;0.0;0.0
88;1.4976604528594357;0.3039549850392031;0.0;0.0
89;1.6478069214445297;0.3760481101304399;0.0;0.0
90;1.6679269272674762;0.41540344281998426;0.0;0.0
