day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.423466913380877;0.43160406983254873;2.2481935413614917;2.5292177340316786
62;2.5044188801579863;0.5833372862122727;2.5292177340316786;2.599473782199225
63;2.515910620231521;0.4914353301081147;1.686145156021119;1.7564012041886656
64;2.494781185115508;0.5242395944780546;3.0912661193720514;3.161522167539598
65;2.362301994927043;0.5940442204915986;2.599473782199225;2.7399858785343185
66;2.3411964424303884;0.37792959157702644;2.8804979748694115;2.8804979748694115
67;2.505001549883049;0.4644919929907229;2.388705637696585;2.388705637696585
68;2.316810881396068;0.4312076344320788;1.8969133005237588;1.9671693486913056
69;2.440711284185819;0.48331836241776743;2.0374253968588523;2.0374253968588523
70;2.5921823750980297;0.618246386972666;1.9671693486913056;2.0374253968588523
71;2.4214459737481144;0.560572854580902;2.599473782199225;2.599473782199225
72;2.4644119406420444;0.5012412065497318;1.7564012041886656;1.8266572523562121
73;2.4584145417233843;0.5100657141465063;1.2646088670158393;1.475377011518479
74;2.3932661121663825;0.5443749196441908;1.8969133005237588;1.9671693486913056
75;2.4371529766047546;0.430100760970337;2.6697298303667716;2.7399858785343185
76;2.3237325641518085;0.4789449509601032;2.5292177340316786;2.5292177340316786
77;2.5253248450288983;0.4397038102272685;3.021010071204505;0.0
78;2.3680279089357885;0.394798953070644;2.4589616858641317;0.0
79;2.453618001018334;0.43531614510732913;2.810241926701865;0.0
80;2.2244769128971686;0.5035450797599834;2.4589616858641317;0.0
81;2.2097873885158648;0.43540793073425377;0.0;0.0
82;2.303157783569907;0.3705348704636639;0.0;0.0
83;2.3530179016883377;0.3485000225886601;0.0;0.0
84;2.479150578759353;0.6422831101004054;0.0;0.0
85;2.4016681643215976;0.5642660688152542;0.0;0.0
86;2.493519309026128;0.8879674288717442;0.0;0.0
87;2.4639153626807158;0.4302582738049783;0.0;0.0
88;2.3454708445389247;0.5316887510298166;0.0;0.0
89;2.372425299690121;0.8847775044417934;0.0;0.0
90;2.266145757089146;0.7188950865945578;0.0;0.0
