day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;2.7947168169834344;0.6866556470619989;2.9384929351283606;3.0854175818847787
62;2.8182454033178455;0.8580188576120168;2.4977189948591065;2.6446436416155246
63;2.9674242353237803;0.9016986009570459;1.6161711143205983;1.7630957610770164
64;3.039435278053883;0.8795563997714279;3.2323422286411967;3.3792668753976147
65;2.7968667117808326;0.6509828334774904;1.6161711143205983;1.7630957610770164
66;2.396795421629055;0.6286078348245195;1.7630957610770164;2.6446436416155246
67;2.796935898766405;0.5308145310182255;1.7630957610770164;2.2038697013462705
68;2.8520592734303905;0.8028538569163354;1.9100204078334344;2.2038697013462705
69;2.623957981225084;0.7400400661663495;2.0569450545898524;2.4977189948591065
70;2.8250955106034383;0.8188078852372946;1.9100204078334344;2.0569450545898524
71;2.8518409913456075;0.6136233385022997;2.4977189948591065;2.6446436416155246
72;2.590418445703706;0.7861469213275398;2.2038697013462705;2.6446436416155246
73;2.7194987206767838;0.7884393098976595;2.0569450545898524;2.2038697013462705
74;2.7031398624349476;0.6969526310003137;3.0854175818847787;3.0854175818847787
75;2.679795171887199;0.844088650835653;2.2038697013462705;2.3507943481026885
76;2.533319033873662;0.566588331734854;3.5261915221540328;3.820040815666869
77;2.6260403874185205;0.8566899808657267;1.9100204078334344;0.0
78;2.7821188528331042;0.7064187009164867;2.6446436416155246;0.0
79;2.513068469074034;0.7470221489380449;2.9384929351283606;0.0
80;2.585879902968228;0.6836330099414413;1.3223218208077623;0.0
81;2.646922201989776;0.726445330627421;0.0;0.0
82;2.7658756604413295;0.7362237859743288;0.0;0.0
83;2.593021268381671;0.6907838605677439;0.0;0.0
84;2.9054040540488106;1.130423799929384;0.0;0.0
85;2.646397392982225;0.712009422072496;0.0;0.0
86;2.8079591321133273;0.9079617376124283;0.0;0.0
87;2.7902980211930206;0.8872397264779489;0.0;0.0
88;2.6906392092540083;0.823653065044962;0.0;0.0
89;2.852949235933092;0.8480749864542034;0.0;0.0
90;2.7422468635483357;1.071966859952161;0.0;0.0
