day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.2840122025908816;1.0570837597725031;4.1408667662315075;4.416924550646941
62;3.0467400017039328;1.0163404439952086;2.2084622753234706;2.4845200597389043
63;3.0456851246715955;1.261583512402882;3.312693412985206;4.416924550646941
64;3.286327286181638;0.8402874970526711;2.2084622753234706;2.4845200597389043
65;2.914979121616806;1.0240655193667805;1.656346706492603;2.2084622753234706
66;3.0847434010524677;1.042168479202236;3.036635628569772;3.864808981816074
67;3.0852293018622903;1.0479037058035237;2.4845200597389043;4.1408667662315075
68;2.9699833969824208;1.0655306417278334;3.312693412985206;4.416924550646941
69;3.2809940584254518;1.2587053806391704;3.036635628569772;3.312693412985206
70;3.2770875339238072;0.9611283937848762;3.312693412985206;3.864808981816074
71;3.187168478440911;1.2352809263279432;3.58875119740064;4.692982335062375
72;3.324934774483736;1.1952591092901372;3.036635628569772;3.312693412985206
73;2.904679221191219;0.6554465395252098;3.864808981816074;4.1408667662315075
74;3.0058967613586827;0.9968488874838495;3.58875119740064;3.864808981816074
75;2.915248812488691;0.6912361786944418;5.245097903893243;5.797213472724111
76;3.160304476567496;1.0135773261181458;2.7605778441543385;3.036635628569772
77;2.8096060851040825;0.8643247015502643;3.864808981816074;0.0
78;3.0120573148534233;0.9381522475971976;2.7605778441543385;0.0
79;3.045771061121392;1.0909045646057534;4.416924550646941;0.0
80;2.97200066286514;0.8533151366071792;5.521155688308677;0.0
81;3.111607888379628;0.9254710059825177;0.0;0.0
82;2.872202697126643;0.8858437832559634;0.0;0.0
83;3.3247263529884337;1.1265451268052835;0.0;0.0
84;2.808969735960024;0.7912486240017399;0.0;0.0
85;2.678569715307843;0.867362920921141;0.0;0.0
86;2.9994841573165867;0.8692338535158989;0.0;0.0
87;3.112022930567565;0.9957331484609419;0.0;0.0
88;2.775253223126498;0.8098547762226834;0.0;0.0
89;2.8895703332373213;1.0524774315016;0.0;0.0
90;2.933585161550164;0.8663854860195233;0.0;0.0
