day;mean;standard_deviation;dematerialized_deaths_2020;total_deaths_2020
61;2.533785815249907;0.9046463115433028;2.320086925923491;2.706768080244073
62;3.3660220135636805;1.3643749474718465;1.9334057716029094;1.9334057716029094
63;2.762016499665637;1.3038188326846152;2.320086925923491;3.480130388885237
64;2.9013415801323834;1.1081195160596264;2.320086925923491;2.320086925923491
65;2.9886519189253273;1.5159259864594665;1.9334057716029094;2.320086925923491
66;2.8810077076778295;1.1114808674245935;1.1600434629617455;1.1600434629617455
67;2.760808545584234;1.0060750136428314;0.38668115432058187;0.7733623086411637
68;2.586811339366373;0.8388708928017986;3.093449234564655;3.480130388885237
69;2.682361394324463;1.2764905989328281;3.093449234564655;3.480130388885237
70;2.6937668763341933;0.9046484148537852;2.706768080244073;3.093449234564655
71;2.6162085268586686;0.8315371569014793;2.706768080244073;3.8668115432058188
72;2.3493563340549075;1.044732879715051;4.253492697526401;5.0268550061675645
73;2.3693434284104176;1.115499818876096;1.9334057716029094;1.9334057716029094
74;2.3328740048629077;0.8564416809326886;1.9334057716029094;2.320086925923491
75;2.9804392954261205;1.4221689496197092;1.1600434629617455;1.9334057716029094
76;2.9659382426990715;1.4348410163477006;3.093449234564655;3.480130388885237
77;2.8661318471810495;1.6148008069085664;1.9334057716029094;0.0
78;2.679133002376363;1.0270155085821082;1.1600434629617455;0.0
79;2.7259168629529644;0.932386653802056;2.320086925923491;0.0
80;2.994268342726764;1.2274307968539964;2.706768080244073;0.0
81;2.699780909343986;1.2119760376604265;0.0;0.0
82;3.0736068119182454;1.542521169870752;0.0;0.0
83;2.4593957401682993;1.0642484288400544;0.0;0.0
84;2.496758090166006;1.0514178660817246;0.0;0.0
85;2.726343103548896;0.7797659419389567;0.0;0.0
86;2.6629250239512823;1.2349559967150205;0.0;0.0
87;2.56000116725571;0.9863909439798473;0.0;0.0
88;2.828337062478141;1.3190060427364112;0.0;0.0
89;2.83609807040898;0.7748372299624173;0.0;0.0
90;2.859464331405761;0.9348848250948093;0.0;0.0
