2;18941227;19701114;92
1;19550209;19700712;59
2;19630120;19700601;02
1;19510213;19700722;28
2;19691109;19700731;02
1;19640331;19700207;02
2;19700310;19700327;03
1;19700213;19700214;63
1;18940420;19701117;03
1;19490324;19701219;28
1;19520315;19701219;28
2;19600602;19701202;03
1;19680611;19700207;03
2;19691104;19701212;75
2;19700502;19700503;03
1;19700708;19700710;63
2;19500304;19700822;03
2;19700209;19700220;58
1;19350125;19701102;21
1;19471205;19700506;71
2;19500813;19700801;03
2;18990708;19701006;03
1;19500425;19700714;03
1;19550517;19700725;03
2;19561019;19700830;40
2;19571029;19700605;03
1;19471002;19701022;03
2;19560616;19700301;03
2;19640413;19700403;03
2;19680916;19700515;03
1;19690816;19700831;03
1;19700102;19700327;03
1;19700113;19700113;03
2;19700901;19701231;03
1;19531212;19701016;03
2;19610709;19701109;03
1;19670730;19700404;03
1;19681206;19700122;18
1;19690227;19701001;03
2;19690904;19700222;03
1;19690904;19700226;03
2;19700126;19700514;03
2;19700703;19701119;03
1;19700816;19701117;03
2;19700827;19700828;03
2;19700908;19700913;03
1;19700914;19700917;03
1;19700921;19701004;03
1;19700929;19701023;03
2;19701207;19701209;03
1;19490202;19701120;63
1;19690426;19700307;03
1;19010708;19700922;03
1;19131204;19701217;03
2;19481111;19700503;03
1;19640612;19700510;03
1;19691122;19700320;63
1;19700307;19700307;71
1;19700724;19700728;03
2;19700801;19700804;58
1;19700813;19700815;03
1;19700912;19700912;03
1;19461003;19700430;78
2;19480515;19700618;13
1;19590407;19700326;03
1;19700501;19700623;63
1;19701015;19701103;63
1;19501109;19700501;03
1;19470914;19700714;33
1;19620228;19700715;03
2;19700505;19700506;03
1;19500417;19701124;69
1;19490830;19701126;45
2;19521213;19700321;03
2;19500417;19700513;03
2;19511210;19700928;69
1;19581006;19700106;03
1;19520326;19700507;18
1;19070225;19700517;03
2;19631006;19700507;03
1;19460326;19700519;87
1;19460505;19700129;03
1;19470529;19700421;03
2;19490530;19700211;03
2;19500525;19700519;03
2;19501225;19701019;03
2;19521219;19700620;63
1;19530724;19700411;69
2;19590325;19700621;03
2;19630613;19700228;54
2;19640805;19700418;03
1;19640825;19700314;23
1;19660810;19700325;03
2;19660925;19700405;03
1;19670419;19701023;03
1;19671021;19700429;03
1;19680813;19700623;03
2;19690106;19700315;03
1;19690512;19700402;03
1;19690708;19700323;63
1;19691016;19700904;63
1;19691112;19700106;36
1;19691205;19700414;03
2;19691222;19700207;03
1;19700126;19701008;23
1;19700321;19700501;03
1;19700430;19700919;23
1;19700609;19700831;03
1;19700614;19700623;58
1;19700811;19701018;06
2;19700814;19700916;23
1;19700901;19700910;03
1;19700927;19700926;03
2;19480709;19700218;69
1;19481129;19700625;42
1;19481211;19701006;38
2;19500221;19700901;03
2;19510615;19700629;03
1;19520613;19700210;03
1;19520706;19700228;74
2;19541030;19701219;28
1;19541123;19700914;03
1;19550317;19700203;03
1;19600608;19700202;03
1;19670414;19700326;03
1;19670808;19700412;63
2;19681214;19701007;69
1;19690225;19700321;03
2;19690909;19700224;63
1;19690914;19700209;03
1;19691118;19700208;75
1;19691221;19700627;41
1;19700213;19701124;03
2;19700318;19700318;03
2;19700323;19700324;03
1;19700504;19700705;71
2;19700526;19700529;03
2;19700627;19700627;03
2;19700813;19700818;58
1;19700929;19701105;58
2;19701001;19701001;03
1;19701003;19701005;58
1;19701107;19701109;03
2;18920401;19701124;03
1;19460826;19700816;69
2;18921025;19701224;54
1;19530330;19700611;03
1;19480605;19701226;03
1;19561121;19700606;63
1;19600626;19700903;03
1;19680818;19700313;03
1;19700513;19700527;03
1;19701005;19701006;58
1;19500720;19701206;77
2;19691216;19700412;03
1;19460514;19701018;03
2;19540713;19700502;03
1;19470709;19700718;03
1;19700314;19700705;03
1;19460202;19701016;34
1;19480115;19700705;03
2;19500113;19701019;03
1;19500724;19700904;69
2;19510215;19700523;03
1;19540913;19700806;63
1;19560819;19701231;03
2;19650220;19700614;03
2;19660325;19700927;03
1;19670708;19700927;03
1;19690921;19700110;03
2;19690927;19700111;03
1;19691103;19700205;03
1;19691125;19700204;03
1;19700416;19700418;03
1;19700427;19700428;63
2;19700527;19700530;03
2;19700613;19700630;63
2;19700623;19700713;94
2;19700629;19700726;63
1;19700724;19700726;03
2;19700807;19700904;03
1;19700902;19700904;63
1;19701030;19701106;58
1;19701127;19701201;03
2;19490630;19701011;03
1;19480220;19700111;03
1;19030918;19701020;28
1;19511215;19701213;03
1;18980513;19700813;13
1;19480527;19700929;11
2;19541010;19701006;04
1;19560130;19700224;04
2;19640302;19700417;06
2;19700327;19700329;13
1;19700418;19700418;06
1;19701224;19701230;06
1;19700725;19700725;04
1;19631211;19700815;04
1;19660121;19700606;04
1;19510422;19700713;04
1;19460913;19700726;34
1;19470810;19701013;69
1;19630621;19700724;04
2;19640603;19700519;05
1;19680101;19700511;83
1;19691027;19700413;13
1;19700303;19700308;13
1;19700311;19700320;13
1;19700603;19700606;13
1;19700702;19700704;13
2;19700716;19701206;13
2;19700920;19701229;83
1;19470125;19700208;04
1;19480108;19700713;04
1;19520829;19700325;04
2;19500330;19700501;04
1;19630723;19700117;04
1;19660106;19700125;04
2;19670117;19700202;69
2;19690917;19700828;13
2;19700517;19700930;04
1;19700714;19700715;38
1;19700727;19700805;04
1;19701213;19701213;04
1;19141206;19700724;13
2;19490716;19700813;05
1;19570123;19700924;05
2;19471211;19700417;13
2;19500912;19700113;05
1;19641231;19700603;69
1;19680110;19700302;05
2;19690706;19700103;05
1;19700424;19700621;05
2;19700712;19700721;05
1;19700807;19700809;38
1;19700807;19700807;05
2;19471209;19700726;05
1;19530321;19700921;05
2;19650219;19700220;05
1;19690619;19700321;05
1;19700506;19700514;05
1;19700810;19700815;38
1;19700810;19700815;38
1;19700810;19700810;38
1;19701210;19701214;05
1;19480531;19700429;05
1;19491208;19700429;05
2;19500409;19700607;05
1;19500512;19700224;05
1;19501224;19700419;02
1;19510101;19701119;13
1;19510214;19700310;05
2;19510902;19701101;38
2;19520930;19700705;05
1;19560617;19700710;04
2;19660703;19700811;69
2;19661227;19700715;05
1;19680505;19700511;69
1;19690928;19700411;05
2;19700121;19700402;05
2;19700203;19700207;05
1;19700212;19700213;05
1;19700430;19700501;05
1;19700504;19700713;05
2;19700511;19700902;05
2;19700715;19700717;69
2;19700810;19700816;13
1;19701111;19701112;38
1;19701124;19701205;13
1;19701126;19701206;13
2;19570701;19700331;07
2;19520818;19701026;05
1;19510415;19700424;38
2;19510328;19700610;05
1;19490610;19701209;05
1;19470111;19701219;87
2;19501020;19701211;06
1;19550225;19700912;22
1;19550407;19700401;06
1;19550523;19700801;06
2;19580603;19700610;39
1;19580810;19700906;06
2;19600529;19700411;86
1;19640123;19700317;06
1;19671014;19700318;06
2;19680726;19700520;06
1;19681101;19700318;06
2;19681214;19700301;06
2;19690904;19700428;06
1;19700310;19700318;06
1;19700327;19700420;06
2;19700408;19700429;06
1;19700905;19701025;06
2;19701116;19701123;06
1;19701117;19701120;06
2;19701210;19701222;06
1;19701214;19701215;06
1;19510914;19700525;06
1;19680407;19700523;83
1;19690208;19700212;06
1;19690808;19700211;66
1;19690920;19700705;06
1;19700308;19700309;06
1;19700420;19700523;06
1;19500101;19701211;13
1;19510621;19700817;74
1;19541129;19700124;06
2;19590110;19701018;06
2;19590709;19701107;06
2;19601220;19700325;06
1;19610403;19700907;06
2;19631009;19701110;06
2;19650716;19701015;06
2;19681227;19700101;83
2;19690119;19700330;06
2;19690210;19700331;06
2;19690428;19700502;06
1;19690809;19700223;06
2;19691031;19701105;58
1;19691104;19700604;06
1;19691227;19700112;06
1;19691231;19700102;06
2;19700206;19700507;06
1;19700219;19700807;06
1;19700221;19700405;13
2;19700321;19700504;06
1;19700407;19700411;06
1;19700410;19700412;06
2;19700416;19700710;83
2;19700523;19700525;06
1;19700603;19700604;06
1;19700829;19700917;06
1;19701106;19701108;06
1;19701108;19701116;06
2;19471205;19701107;06
2;19500522;19700713;06
1;19680226;19701030;06
1;19700412;19700413;06
1;18970422;19700920;06
1;19500816;19700904;06
2;19680311;19700612;75
1;19681118;19701231;06
1;19690908;19700927;06
1;19691122;19700513;06
2;19700109;19700112;06
2;19700329;19700402;13
2;19700716;19700809;06
1;19700830;19701210;06
2;19700925;19701122;06
2;19701016;19701018;06
1;19701106;19701202;06
1;19701215;19701217;06
1;19461206;19700624;13
2;19570109;19700711;06
2;19700521;19700521;06
1;19501206;19700726;06
1;19531105;19700116;06
1;19460518;19700204;74
1;19470518;19701224;21
1;19470624;19701005;06
2;19470916;19700705;06
1;19480118;19700830;06
1;19480308;19700812;06
2;19480607;19700101;06
1;19481116;19701208;69
1;19490121;19700826;06
1;19490307;19700423;13
1;19490327;19700823;33
1;19490621;19700903;74
1;19491117;19701103;06
2;19500305;19700411;06
1;19500308;19700820;06
1;19500921;19700714;06
2;19510618;19700416;75
1;19510812;19701124;06
2;19511216;19700328;06
1;19520625;19701225;68
1;19520717;19700601;04
1;19521115;19701025;06
1;19521204;19701211;06
1;19540118;19700521;06
1;19540727;19700306;06
2;19541217;19701216;06
1;19560123;19700411;06
1;19560518;19700803;06
1;19590603;19700925;06
1;19600112;19700921;06
1;19600714;19701012;06
1;19610302;19701115;06
1;19610910;19700625;06
1;19630814;19701220;06
1;19640209;19701101;06
1;19640519;19700423;06
1;19650504;19701020;06
1;19670329;19700525;06
2;19671119;19700806;06
1;19680203;19700616;13
2;19680406;19700107;73
1;19680422;19700403;06
2;19680603;19700829;06
2;19681202;19700323;06
1;19681211;19700812;06
2;19690211;19700130;13
2;19690408;19700302;06
2;19690409;19700606;06
1;19690803;19700602;06
1;19690922;19700228;06
1;19690924;19700131;06
2;19690924;19700314;06
1;19691103;19700412;06
2;19691226;19700224;06
